filename,encryption_ratio,summation_error,deviation_error,encryption_time_ns,decryption_time_ns,summation_operations_time_ns,deviation_operations_time_ns
MAC000171.csv,0.20,973.886692,-0.054226,1035000,0,1011800,1159000
MAC000173.csv,0.20,1015.853154,-0.056560,1009700,0,1009000,1010000
MAC000174.csv,0.20,4910.007462,-0.456372,1000000,0,0,974900
MAC000175.csv,0.20,1776.448154,-0.025300,1000100,0,1541300,1009000
MAC000176.csv,0.20,1456.033846,-0.022329,999800,0,2034600,1006500
MAC000177.csv,0.20,1209.390615,-0.148958,1000200,0,1009900,1273100
MAC000178.csv,0.20,1857.771000,-0.169455,0,999900,1000000,984500
MAC000179.csv,0.20,1974.525077,-0.111961,1513600,0,0,1504200
MAC000180.csv,0.20,2674.326077,-0.357346,2195000,0,989900,0
MAC000185.csv,0.20,1085.890923,-0.111513,1037800,0,1010000,1611400
MAC000186.csv,0.20,237.371923,-0.044785,1011500,0,1000200,1305200
MAC000187.csv,0.20,1939.932385,-0.109291,1000200,0,999900,1034900
MAC000188.csv,0.20,1484.970923,-0.025261,2557400,0,999800,1010100
MAC000189.csv,0.20,1873.965231,-0.459023,1012100,0,0,1000100
MAC000190.csv,0.20,1303.971154,-0.049994,0,0,1539700,1002400
MAC000191.csv,0.20,3038.980385,-0.955151,1539400,0,1014800,997400
MAC000192.csv,0.20,1604.613385,-0.097937,1033300,0,0,1000200
MAC000193.csv,0.20,3004.705538,-0.403360,1010400,0,1007000,1517600
MAC000194.csv,0.20,2851.353154,-0.231756,999600,0,1011900,1005700
MAC000198.csv,0.20,2128.898077,-0.128703,1000200,0,999800,1009000
MAC000199.csv,0.20,1140.954154,-0.048394,1002200,0,999900,1166200
MAC000201.csv,0.20,2225.098615,-0.083996,1002400,0,0,1012100
MAC000203.csv,0.20,1213.237154,-0.071779,995300,0,1235600,1012400
MAC000205.csv,0.20,3570.014308,-0.195959,1002600,0,1030100,997800
MAC000207.csv,0.20,4540.617462,-0.413689,995800,0,1000200,1000000
MAC000209.csv,0.20,1021.440923,-0.006281,0,0,1000100,1002100
MAC000211.csv,0.20,2354.801308,-0.123584,1533700,0,0,1540100
MAC000214.csv,0.20,1516.759154,-0.088497,1033200,0,1516600,1033700
MAC000218.csv,0.20,4504.467231,-0.247489,999800,0,1023400,1011600
MAC000219.csv,0.20,1371.828154,-0.024639,1000000,0,0,998700
MAC000221.csv,0.20,3662.143000,-0.336518,1012200,0,1010000,999800
MAC000222.csv,0.20,1262.232077,-1.963448,998200,0,1590900,1002400
MAC000226.csv,0.20,3335.974769,-0.246192,999600,0,409200,0
MAC000230.csv,0.20,2660.076077,-0.246363,1000300,0,1002200,1987600
MAC000238.csv,0.20,2433.344000,-0.375622,999900,0,989000,1012500
MAC000239.csv,0.20,1635.064154,-0.047399,999900,0,1008900,1230500
MAC000243.csv,0.20,3126.592000,-0.407366,0,0,1002800,996800
MAC000244.csv,0.20,1482.004154,-0.009793,1539300,0,0,1116600
MAC000245.csv,0.20,6665.913615,-0.635904,1045700,0,997500,987600
MAC000246.csv,0.20,4552.244538,-0.348640,997600,0,1514700,1094800
MAC000248.csv,0.20,3242.746000,-0.300949,999800,0,0,0
MAC000252.csv,0.20,3773.217385,-1.803138,970700,0,1253900,1207400
MAC000253.csv,0.20,3100.684538,-0.166367,1017700,0,987700,2030800
MAC000255.csv,0.20,4179.577462,-0.292367,990900,0,1010100,977000
MAC000256.csv,0.20,5890.710000,-0.285041,1471800,0,0,1024700
MAC000258.csv,0.20,1747.374615,-0.184592,1012400,0,999700,1269300
MAC000271.csv,0.20,2140.617846,-0.141139,1012300,0,1000400,529500
MAC000272.csv,0.20,2512.834077,-0.189308,997800,0,999700,1031900
MAC000274.csv,0.20,7418.973769,-0.535634,511800,0,1002500,1012600
MAC004539.csv,0.20,951.528154,-0.038415,1034900,0,997500,997700
MAC000015.csv,0.30,1228.935615,-0.351855,1142700,0,1171000,1590900
MAC000017.csv,0.30,977.210846,-0.060501,2011100,0,1369000,1000600
MAC000024.csv,0.30,2151.516154,-1.414726,1000300,0,1012600,999600
MAC000033.csv,0.30,1193.350769,-0.088795,2001400,0,0,1000400
MAC000034.csv,0.30,41.199846,-10.169211,998200,0,1504300,981600
MAC000044.csv,0.30,2368.158923,-0.227782,1000200,0,1007600,2001100
MAC000046.csv,0.30,1890.054846,-0.329753,1999700,0,0,511300
MAC000047.csv,0.30,699.000615,-0.009316,2897500,0,998600,2019500
MAC000049.csv,0.30,5187.736923,-2.542153,1047900,0,999400,1085400
MAC000055.csv,0.30,1860.327923,-0.206938,1996200,0,999900,998800
MAC000066.csv,0.30,1086.787308,-0.044240,999900,0,1002800,999500
MAC000067.csv,0.30,1394.997538,-0.036171,1000200,0,0,1000000
MAC000069.csv,0.30,987.945692,-0.040081,999900,0,1188300,1000200
MAC000108.csv,0.30,79.539692,-0.014739,2561100,0,1058400,999900
MAC000145.csv,0.30,1452.194231,-0.101336,998500,1000900,997400,1000100
MAC000147.csv,0.30,1080.590308,-0.077605,2000200,0,1000000,1836800
MAC000150.csv,0.30,1807.258231,-0.204911,1000700,0,0,723900
MAC000151.csv,0.30,116.393692,-0.012459,999200,0,2520800,1000200
MAC000152.csv,0.30,1898.420000,-0.192947,2002200,0,1064800,1999900
MAC000153.csv,0.30,3738.192385,-1.418665,999000,0,0,1125700
MAC000155.csv,0.30,1835.186154,-0.184991,1506800,0,1027000,1261800
MAC000158.csv,0.30,210.362692,-0.034167,1631700,0,1012500,999500
MAC000159.csv,0.30,1533.980154,-0.138259,2209800,0,1000100,1000000
MAC000160.csv,0.30,1044.340846,-0.149516,1000000,0,999900,978900
MAC000162.csv,0.30,641.016154,-0.026608,1000100,0,999900,1008300
MAC000163.csv,0.30,1485.200154,-0.358429,2128900,0,0,1692200
MAC000166.csv,0.30,2021.285000,-0.101473,1000000,0,1000200,1042300
MAC000167.csv,0.30,1475.882000,-0.002400,1528100,0,999900,1000100
MAC000169.csv,0.30,883.734077,-0.073936,1033600,0,1000100,999900
MAC000170.csv,0.30,1918.639462,-0.118546,1999400,0,1540000,1000000
MAC000171.csv,0.30,857.467154,-0.052907,1000300,0,1001500,1000100
MAC000173.csv,0.30,709.866846,-0.052338,1999800,0,0,2000100
MAC000174.csv,0.30,3053.393308,-0.446905,999900,0,994300,0
MAC000175.csv,0.30,1414.915077,-0.023699,1222500,0,999600,3973400
MAC000176.csv,0.30,1243.849538,-0.028768,2034800,0,1000000,1049100
MAC000177.csv,0.30,889.776769,-0.139677,1073700,0,1000000,1012500
MAC000178.csv,0.30,1300.772846,-0.154493,2057200,0,1000100,998900
MAC000179.csv,0.30,1647.955231,-0.106341,999900,0,0,1001300
MAC000180.csv,0.30,2249.229462,-0.341960,999900,0,1444200,999900
MAC000185.csv,0.30,796.128615,-0.102481,1987700,0,0,999400
MAC000186.csv,0.30,84.362385,-0.039145,1097600,0,1521700,2000400
MAC000187.csv,0.30,1565.650538,-0.107456,2039600,0,1175500,1065600
MAC000188.csv,0.30,343.053692,-0.024097,1535800,0,1053100,1042100
MAC000189.csv,0.30,1442.602615,-0.425678,999600,0,0,1012100
MAC000190.csv,0.30,1034.380077,-0.044717,1173000,0,1000100,1000000
MAC000191.csv,0.30,1512.035308,-0.810796,2034800,0,1460800,998800
MAC000192.csv,0.30,1313.204308,-0.090961,1000000,0,0,1000600
MAC000193.csv,0.30,1363.755692,-0.456164,2043300,0,1023900,1003000
MAC000194.csv,0.30,2323.056538,-0.277069,0,0,1000400,1245300
MAC000198.csv,0.30,1754.300231,-0.119208,2799900,0,999600,2076600
MAC000199.csv,0.30,830.391846,-0.045544,1365500,0,1000100,1023300
MAC000201.csv,0.30,1901.475538,-0.080122,1060200,0,0,1000600
MAC000203.csv,0.30,948.408077,-0.067841,1067100,0,1528500,998600
MAC000205.csv,0.30,2040.812462,-0.211985,2190500,0,1031600,1000100
MAC000207.csv,0.30,2830.486077,-0.390698,1550900,0,1000300,1000000
MAC000209.csv,0.30,866.464154,-0.005862,1209300,0,999400,999800
MAC000211.csv,0.30,1990.357462,-0.112627,1546100,0,0,2001100
MAC000214.csv,0.30,1164.560077,-0.088218,999000,0,1172100,998800
MAC000218.csv,0.30,2901.575385,-0.247801,2001200,0,1034100,0
MAC000219.csv,0.30,1104.759077,-0.024025,999800,0,1000100,1503300
MAC000221.csv,0.30,2111.197923,-0.327716,999000,0,0,2004100
MAC000222.csv,0.30,555.931923,-1.564363,2443100,0,1000000,1004900
MAC000226.csv,0.30,1768.841692,-0.269049,1000000,0,999800,1000900
MAC000230.csv,0.30,2258.428231,-0.228636,2078600,0,1000100,998900
MAC000238.csv,0.30,978.382923,-0.310467,1099800,0,1000100,995900
MAC000239.csv,0.30,1301.461077,-0.047128,900700,0,512900,2001000
MAC000243.csv,0.30,1632.311692,-0.354639,2197100,0,1116900,998800
MAC000244.csv,0.30,1166.743077,-0.012396,1000100,0,1043000,0
MAC000245.csv,0.30,4861.496231,-0.579873,1043100,0,1000200,1504100
MAC000246.csv,0.30,3134.470231,-0.339465,2000100,0,0,2080900
MAC000248.csv,0.30,1716.052154,-0.350898,1511100,0,1000000,1000900
MAC000252.csv,0.30,1827.518462,-1.574556,1024300,0,1000200,999100
MAC000253.csv,0.30,1558.325462,-0.159638,1999800,0,999800,999800
MAC000255.csv,0.30,3412.664538,-0.265269,1000100,0,999800,1000100
MAC000256.csv,0.30,3520.952462,-0.281418,2000000,0,1000100,1000200
MAC000258.csv,0.30,1418.724769,-0.178578,1000200,0,0,2001300
MAC000271.csv,0.30,1807.450000,-0.130669,999900,0,1528700,0
MAC000272.csv,0.30,2087.184231,-0.180893,2690700,0,1031600,1506300
MAC000274.csv,0.30,3879.908231,-0.516659,2018600,0,0,2005700
MAC004539.csv,0.30,723.511846,-0.035315,999600,0,1409000,1126800
MAC000015.csv,0.40,870.208538,-0.297987,1508800,0,2023800,1002600
MAC000017.csv,0.40,747.890538,-0.056376,2024400,0,999900,1998300
MAC000024.csv,0.40,1428.708462,-1.272407,2170200,0,991000,997900
MAC000033.csv,0.40,-52.760000,-0.077352,2009300,0,997900,998800
MAC000034.csv,0.40,-2880.484308,-8.477961,1999900,0,1502200,2002900
MAC000044.csv,0.40,1793.521538,-0.225091,1529300,0,0,999100
MAC000046.csv,0.40,470.261769,-0.295458,2044500,0,1024200,1505000
MAC000047.csv,0.40,436.798308,-0.009663,2005800,0,1000100,2008200
MAC000049.csv,0.40,1679.255385,-2.285841,2224200,0,1010100,998500
MAC000055.csv,0.40,1339.765308,-0.194300,2013200,0,1000000,1001700
MAC000066.csv,0.40,836.408231,-0.043263,1974300,0,1000100,1000300
MAC000067.csv,0.40,1106.478462,-0.034744,1537700,0,0,1999700
MAC000069.csv,0.40,586.341077,-0.041244,2010200,0,999800,1002700
MAC000108.csv,0.40,-63.827846,-0.013903,2186800,0,984600,1002300
MAC000145.csv,0.40,1034.665615,-0.095525,2002600,0,992900,1507700
MAC000147.csv,0.40,723.689231,-0.076864,997800,0,1022600,1009600
MAC000150.csv,0.40,413.168692,-0.206307,2575100,0,1000100,999900
MAC000151.csv,0.40,-28.369846,-0.011588,1996200,0,514800,1998700
MAC000152.csv,0.40,532.364462,-0.184381,2010200,0,1033800,1001100
MAC000153.csv,0.40,1626.335154,-1.371378,2141500,0,989900,1000700
MAC000155.csv,0.40,1396.493538,-0.165919,2000100,0,1010300,999000
MAC000158.csv,0.40,22.695154,-0.032187,1514900,1072600,0,1999800
MAC000159.csv,0.40,75.777077,-0.131599,2035800,0,991900,0
MAC000160.csv,0.40,757.914538,-0.151084,2000200,0,986000,3517300
MAC000162.csv,0.40,420.848615,-0.025029,2006200,0,1012600,1006200
MAC000163.csv,0.40,12.301077,-0.360702,1983000,0,1011800,999100
MAC000166.csv,0.40,575.668692,-0.095894,998300,0,997400,995400
MAC000167.csv,0.40,1421.534000,-0.002126,2137900,0,0,1999600
MAC000169.csv,0.40,570.753769,-0.070888,2001800,0,1000200,1006000
MAC000170.csv,0.40,1431.316077,-0.117791,1999900,0,1514500,994000
MAC000171.csv,0.40,-167.598077,-0.051013,2346800,0,0,1505900
MAC000173.csv,0.40,468.650538,-0.046428,1856800,0,1023600,1134900
MAC000174.csv,0.40,1190.361154,-0.445681,1512400,0,999900,994200
MAC000175.csv,0.40,1030.676000,-0.022083,2043700,0,1000000,999700
MAC000176.csv,0.40,870.998462,-0.028624,1982700,0,1010000,2000100
MAC000177.csv,0.40,-434.964000,-0.130413,1997500,0,1000300,1115200
MAC000178.csv,0.40,-146.333462,-0.159627,2119300,1263000,0,998000
MAC000179.csv,0.40,319.324462,-0.100392,1539100,0,999900,998800
MAC000180.csv,0.40,869.849154,-0.320107,3151500,0,1002200,2002800
MAC000185.csv,0.40,519.918308,-0.098562,1010400,0,997500,1186200
MAC000186.csv,0.40,-48.856385,-0.034802,2000100,0,987400,1326500
MAC000187.csv,0.40,246.187000,-0.106125,2002200,0,996800,2050200
MAC000188.csv,0.40,137.656154,-0.023426,2505600,0,1082700,999500
MAC000189.csv,0.40,-27.633692,-0.396186,2036100,0,995400,1000600
MAC000190.csv,0.40,785.405000,-0.044626,2000600,0,998500,999800
MAC000191.csv,0.40,806.844385,-0.762287,1998000,0,998400,2031900
MAC000192.csv,0.40,1030.208000,-0.082417,999800,0,0,999500
MAC000193.csv,0.40,1000.423846,-0.396305,2679000,0,999500,1548300
MAC000194.csv,0.40,963.473000,-0.240959,2041900,0,1000400,990100
MAC000198.csv,0.40,567.869462,-0.106309,1974300,0,999400,1010000
MAC000199.csv,0.40,537.669538,-0.043890,2330200,0,1000800,1065500
MAC000201.csv,0.40,1530.586462,-0.075866,2012400,0,999900,932400
MAC000203.csv,0.40,697.971000,-0.066472,1991700,1024500,0,2205200
MAC000205.csv,0.40,1350.052308,-0.231894,1532400,0,1503300,985600
MAC000207.csv,0.40,1113.642692,-0.383895,2000100,0,1004200,1000000
MAC000209.csv,0.40,-236.188308,-0.005523,2162600,0,0,2289700
MAC000211.csv,0.40,598.791923,-0.108717,1989900,0,999700,1989700
MAC000214.csv,0.40,911.491000,-0.083106,1012600,0,1000500,1000200
MAC000218.csv,0.40,1283.425538,-0.242743,2726000,0,1000300,1000000
MAC000219.csv,0.40,829.322000,-0.023033,1991000,0,1001900,1130600
MAC000221.csv,0.40,1585.945308,-0.302900,1998500,0,1008900,2007700
MAC000222.csv,0.40,-1202.164231,-1.361667,2000400,0,991800,1000700
MAC000226.csv,0.40,1216.183538,-0.282044,1999800,0,0,988600
MAC000230.csv,0.40,870.886692,-0.212779,1969700,0,999200,1115200
MAC000238.csv,0.40,503.724308,-0.280066,1541100,0,999100,1004300
MAC000239.csv,0.40,996.476000,-0.045647,2000400,0,1503800,2301300
MAC000243.csv,0.40,1157.089077,-0.326059,2002400,0,0,1083600
MAC000244.csv,0.40,898.522000,-0.010960,2100000,0,1004600,1133000
MAC000245.csv,0.40,3112.514077,-0.561489,998000,0,999200,1000200
MAC000246.csv,0.40,2592.967615,-0.335205,3545200,0,1003600,1000000
MAC000248.csv,0.40,179.892308,-0.439674,1990100,0,997800,2560300
MAC000252.csv,0.40,1135.125538,-1.424293,1999800,0,998500,2155500
MAC000253.csv,0.40,1055.990846,-0.149449,2009900,0,1000000,1012400
MAC000255.csv,0.40,1756.473923,-0.249882,990000,0,0,997800
MAC000256.csv,0.40,1676.887538,-0.320005,3595900,0,1000000,1373900
MAC000258.csv,0.40,98.490000,-0.174835,2014500,0,1000000,1021600
MAC000271.csv,0.40,400.972462,-0.132889,2000700,0,1000500,984200
MAC000272.csv,0.40,714.026692,-0.175003,2045600,0,0,1998700
MAC000274.csv,0.40,1457.112692,-0.538187,999900,0,1504200,2280900
MAC004539.csv,0.40,496.619538,-0.033365,2511800,0,1006900,1010000
MAC000015.csv,0.50,-486.139769,-0.265754,2714000,0,1227800,1012400
MAC000017.csv,0.50,513.796231,-0.053262,3433200,0,0,2009700
MAC000024.csv,0.50,105.365692,-1.134288,2002800,0,999700,1000100
MAC000033.csv,0.50,-333.677077,-0.070329,2263400,0,1012500,1000300
MAC000034.csv,0.50,-3197.229385,-7.133603,2581100,0,999900,1977700
MAC000044.csv,0.50,339.971231,-0.219447,1999900,0,999900,1012000
MAC000046.csv,0.50,-35.482846,-0.268983,2999800,0,512200,1516600
MAC000047.csv,0.50,194.652000,-0.009721,1999800,0,1023700,1034200
MAC000049.csv,0.50,-738.080154,-2.066734,2512400,0,1000000,1997800
MAC000055.csv,0.50,-107.703000,-0.179836,3032500,0,1000000,1000400
MAC000066.csv,0.50,-283.393000,-0.042270,2199700,0,0,990000
MAC000067.csv,0.50,-91.844308,-0.030972,1990300,0,1000200,2212800
MAC000069.csv,0.50,-721.001692,-0.043482,2980400,0,1000200,999800
MAC000108.csv,0.50,-171.529385,-0.012906,1543800,0,999900,1538800
MAC000145.csv,0.50,-401.956692,-0.093050,2999400,0,999800,1042700
MAC000147.csv,0.50,-474.579538,-0.070918,1985200,0,1000100,1240300
MAC000150.csv,0.50,29.332846,-0.196096,2567500,0,999600,1159000
MAC000151.csv,0.50,-145.497385,-0.010514,3013700,0,0,2058400
MAC000152.csv,0.50,83.463846,-0.183785,4190200,0,1000000,1000100
MAC000153.csv,0.50,-200.943000,-1.359408,2211900,0,1470300,977900
MAC000155.csv,0.50,-15.246769,-0.155165,2000000,0,0,2012300
MAC000158.csv,0.50,-154.536385,-0.029774,2548500,0,1202900,2119400
MAC000159.csv,0.50,-355.523538,-0.122544,3198800,1015500,1039500,1228100
MAC000160.csv,0.50,503.499462,-0.151623,2009800,0,1000200,2000300
MAC000162.csv,0.50,212.798308,-0.023388,2000200,0,1000000,1000000
MAC000163.csv,0.50,-440.789538,-0.351220,3535800,0,0,999800
MAC000166.csv,0.50,225.282846,-0.089498,2010200,0,999900,2000100
MAC000167.csv,0.50,1214.596462,-0.012275,3204400,0,1000100,1000300
MAC000169.csv,0.50,303.911462,-0.065399,1998900,0,999900,1510600
MAC000170.csv,0.50,-7.683000,-0.114983,5535100,0,0,1024100
MAC000171.csv,0.50,-283.740846,-0.047705,2240000,0,1528000,2000100
MAC000173.csv,0.50,300.918231,-0.041610,2000100,0,1031400,999900
MAC000174.csv,0.50,386.856692,-0.430374,2718800,0,988100,1000000
MAC000175.csv,0.50,-237.212769,-0.020252,3010400,0,1000200,2002500
MAC000176.csv,0.50,-498.207846,-0.026205,2260700,0,1011700,1002100
MAC000177.csv,0.50,-730.616308,-0.119193,3009800,0,0,2560800
MAC000178.csv,0.50,-558.904077,-0.158458,3259500,0,999900,2402000
MAC000179.csv,0.50,-36.399385,-0.093832,1999700,0,1000200,1012400
MAC000180.csv,0.50,455.913308,-0.304814,2083000,0,1028700,999800
MAC000185.csv,0.50,301.588000,-0.093295,2998000,0,1202600,2000100
MAC000186.csv,0.50,-161.055154,-0.030890,2519100,0,0,991500
MAC000187.csv,0.50,2.543923,-0.096549,2000100,0,1022600,995900
MAC000188.csv,0.50,-33.161385,-0.022129,2000100,0,1523600,1517100
MAC000189.csv,0.50,-266.304769,-0.371780,3234000,0,0,1009800
MAC000190.csv,0.50,-449.093000,-0.040539,2595600,0,1024200,2282600
MAC000191.csv,0.50,-783.483462,-0.704406,2076000,0,1001000,1000200
MAC000192.csv,0.50,-197.492769,-0.078031,2000000,0,998900,1000000
MAC000193.csv,0.50,-319.698923,-0.353263,2432200,0,1000100,2001400
MAC000194.csv,0.50,621.117923,-0.239059,2504200,0,1000000,1177400
