filename,section,date_range,section_sum_usage,encryption_ratio,section_raw_entropy,section_remaining_entropy,reidentification_mean,reidentification_standard_error,reidentification_attack_duration,avg_time_per_reidentification_attack_run,allocated_memory_MiB
MAC000219.csv,6,2012-08-12 to 2012-09-24,300.47,0.20,8.338272,5.269700,0.007513,0.000194,150.174340,0.150174,107.00
MAC000159.csv,0,2011-11-24 to 2012-01-06,667.67,0.60,8.788828,2.202144,0.000000,0.000000,14.798131,0.014798,113.00
MAC000173.csv,1,2012-01-07 to 2012-02-18,297.88,0.90,8.392160,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000238.csv,3,2012-04-08 to 2012-05-21,473.64,0.90,8.817950,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000170.csv,2,2012-02-18 to 2012-04-01,540.00,0.20,8.782574,5.943924,0.007513,0.000194,150.174340,0.150174,107.00
MAC000252.csv,4,2012-05-22 to 2012-07-03,572.36,0.30,6.892908,3.713643,0.004938,0.000193,148.197469,0.148197,123.00
MAC000271.csv,4,2012-05-24 to 2012-07-05,394.06,0.40,8.473026,2.203680,0.002475,0.000158,147.637229,0.147637,116.00
MAC000147.csv,4,2012-05-12 to 2012-06-23,284.02,0.60,8.205071,1.212433,0.000000,0.000000,14.798131,0.014798,113.00
MAC000034.csv,9,2012-12-25 to 2013-02-06,1827.22,0.70,9.299457,3.321105,0.000000,0.000000,14.794535,0.014795,98.00
MAC000169.csv,9,2012-12-12 to 2013-01-24,317.06,0.80,8.366533,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000222.csv,2,2012-02-24 to 2012-04-07,668.23,0.80,8.526668,0.104254,0.000000,0.000000,14.854397,0.014854,93.00
MAC000192.csv,4,2012-05-17 to 2012-06-28,298.74,0.40,8.256080,1.712856,0.002475,0.000158,147.637229,0.147637,116.00
MAC000160.csv,8,2012-10-30 to 2012-12-12,295.59,0.40,7.371653,2.192729,0.002475,0.000158,147.637229,0.147637,116.00
MAC000186.csv,4,2012-05-17 to 2012-06-28,95.48,0.60,6.831375,0.789236,0.000000,0.000000,14.798131,0.014798,113.00
MAC000199.csv,5,2012-06-29 to 2012-08-10,230.47,0.40,7.898572,1.234286,0.002475,0.000158,147.637229,0.147637,116.00
MAC000180.csv,2,2012-02-19 to 2012-04-02,448.86,0.60,8.438010,1.899341,0.000000,0.000000,14.798131,0.014798,113.00
MAC000160.csv,1,2012-01-06 to 2012-02-17,299.43,0.80,7.500175,0.058997,0.000000,0.000000,14.854397,0.014854,93.00
MAC000044.csv,4,2012-05-27 to 2012-07-08,490.43,0.90,8.610940,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000145.csv,6,2012-08-05 to 2012-09-17,425.95,0.90,8.706978,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000177.csv,0,2011-11-26 to 2012-01-08,406.14,0.10,8.694725,6.058469,0.010037,0.000157,153.111110,0.153111,118.00
MAC000167.csv,9,2012-12-12 to 2013-01-24,379.58,0.30,8.870643,5.803846,0.004938,0.000193,148.197469,0.148197,123.00
MAC000186.csv,5,2012-06-28 to 2012-08-10,115.71,0.30,7.097231,3.708558,0.004938,0.000193,148.197469,0.148197,123.00
MAC000191.csv,7,2012-09-22 to 2012-11-03,653.17,0.30,8.380372,5.656833,0.004938,0.000193,148.197469,0.148197,123.00
MAC000167.csv,2,2012-02-17 to 2012-03-31,33.73,0.70,2.741904,0.190853,0.000000,0.000000,14.794535,0.014795,98.00
MAC000238.csv,3,2012-04-08 to 2012-05-21,473.64,0.70,8.817950,1.732096,0.000000,0.000000,14.794535,0.014795,98.00
MAC000185.csv,6,2012-08-09 to 2012-09-21,222.12,0.10,7.364350,4.519503,0.010037,0.000157,153.111110,0.153111,118.00
MAC000244.csv,0,2011-12-02 to 2012-01-14,311.36,0.40,7.945093,1.192536,0.002475,0.000158,147.637229,0.147637,116.00
MAC000244.csv,8,2012-11-07 to 2012-12-20,334.20,0.50,8.299146,1.413306,0.000000,0.000000,14.832863,0.014833,126.00
MAC000187.csv,4,2012-05-17 to 2012-06-28,279.36,0.60,8.183792,1.872674,0.000000,0.000000,14.798131,0.014798,113.00
MAC000238.csv,7,2012-09-26 to 2012-11-07,393.49,0.60,8.622570,1.674766,0.000000,0.000000,14.798131,0.014798,113.00
MAC000150.csv,5,2012-06-23 to 2012-08-05,376.54,0.90,7.971321,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000180.csv,6,2012-08-08 to 2012-09-20,311.94,0.10,8.190580,5.444172,0.010037,0.000157,153.111110,0.153111,118.00
MAC000190.csv,2,2012-02-21 to 2012-04-04,292.33,0.30,8.184365,4.886759,0.004938,0.000193,148.197469,0.148197,123.00
MAC000044.csv,9,2012-12-26 to 2013-02-07,720.56,0.60,9.125632,2.906856,0.000000,0.000000,14.798131,0.014798,113.00
MAC000253.csv,9,2012-12-21 to 2013-02-02,623.44,0.20,9.064442,6.325076,0.007513,0.000194,150.174340,0.150174,107.00
MAC000034.csv,0,2011-12-07 to 2012-01-19,1601.76,0.30,9.220581,6.803546,0.004938,0.000193,148.197469,0.148197,123.00
MAC000162.csv,3,2012-03-31 to 2012-05-13,188.85,0.60,7.943557,1.378942,0.000000,0.000000,14.798131,0.014798,113.00
MAC000055.csv,7,2012-10-03 to 2012-11-14,536.71,0.30,8.701407,5.700810,0.004938,0.000193,148.197469,0.148197,123.00
MAC000191.csv,3,2012-04-04 to 2012-05-17,707.06,0.30,8.645056,6.030940,0.004938,0.000193,148.197469,0.148197,123.00
MAC000198.csv,9,2012-12-16 to 2013-01-28,855.59,0.70,9.142816,2.682014,0.000000,0.000000,14.794535,0.014795,98.00
MAC000238.csv,6,2012-08-14 to 2012-09-26,372.45,0.70,8.531795,1.156776,0.000000,0.000000,14.794535,0.014795,98.00
MAC000153.csv,5,2012-06-23 to 2012-08-05,794.75,0.80,8.924028,0.480042,0.000000,0.000000,14.854397,0.014854,93.00
MAC000047.csv,9,2012-12-26 to 2013-02-07,249.56,0.10,7.919029,4.782657,0.010037,0.000157,153.111110,0.153111,118.00
MAC000055.csv,4,2012-05-28 to 2012-07-09,487.39,0.20,8.502336,5.524774,0.007513,0.000194,150.174340,0.150174,107.00
MAC000192.csv,6,2012-08-10 to 2012-09-22,312.24,0.30,8.064032,4.781845,0.004938,0.000193,148.197469,0.148197,123.00
MAC000166.csv,7,2012-09-18 to 2012-10-30,374.82,0.90,8.741888,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000171.csv,8,2012-10-31 to 2012-12-13,137.75,0.20,6.837581,3.774601,0.007513,0.000194,150.174340,0.150174,107.00
MAC000150.csv,5,2012-06-23 to 2012-08-05,376.54,0.40,7.971321,2.010125,0.002475,0.000158,147.637229,0.147637,116.00
MAC000180.csv,2,2012-02-19 to 2012-04-02,448.86,0.90,8.438010,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000174.csv,3,2012-04-01 to 2012-05-14,892.09,0.20,9.330022,6.908678,0.007513,0.000194,150.174340,0.150174,107.00
MAC000222.csv,6,2012-08-13 to 2012-09-25,226.51,0.30,7.509752,4.211318,0.004938,0.000193,148.197469,0.148197,123.00
MAC000253.csv,2,2012-02-26 to 2012-04-09,574.22,0.40,9.185153,2.882496,0.002475,0.000158,147.637229,0.147637,116.00
MAC000245.csv,9,2012-12-20 to 2013-02-01,1466.98,0.90,9.594373,0.110232,0.000000,0.000000,14.839457,0.014839,142.00
MAC000209.csv,1,2012-01-12 to 2012-02-23,128.29,0.10,7.652607,4.470367,0.010037,0.000157,153.111110,0.153111,118.00
MAC000024.csv,2,2012-03-01 to 2012-04-13,826.61,0.20,8.908149,6.575455,0.007513,0.000194,150.174340,0.150174,107.00
MAC000193.csv,2,2012-02-21 to 2012-04-04,662.90,0.20,8.709097,6.292607,0.007513,0.000194,150.174340,0.150174,107.00
MAC000175.csv,3,2012-04-01 to 2012-05-14,349.66,0.50,8.165501,1.283759,0.000000,0.000000,14.832863,0.014833,126.00
MAC000033.csv,4,2012-05-26 to 2012-07-07,298.00,0.90,8.433647,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000209.csv,1,2012-01-12 to 2012-02-23,128.29,0.50,7.652607,1.122476,0.000000,0.000000,14.832863,0.014833,126.00
MAC000044.csv,4,2012-05-27 to 2012-07-08,490.43,0.70,8.610940,1.971011,0.000000,0.000000,14.794535,0.014795,98.00
MAC000152.csv,3,2012-03-30 to 2012-05-12,407.30,0.70,8.635367,1.925678,0.000000,0.000000,14.794535,0.014795,98.00
MAC000166.csv,0,2011-11-24 to 2012-01-06,308.35,0.90,8.311734,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000191.csv,3,2012-04-04 to 2012-05-17,707.06,0.90,8.645056,0.028874,0.000000,0.000000,14.839457,0.014839,142.00
MAC000015.csv,3,2012-04-12 to 2012-05-25,336.90,0.30,7.920099,4.589310,0.004938,0.000193,148.197469,0.148197,123.00
MAC000185.csv,7,2012-09-21 to 2012-11-02,227.94,0.60,7.260681,1.684361,0.000000,0.000000,14.798131,0.014798,113.00
MAC000180.csv,0,2011-11-26 to 2012-01-08,442.02,0.90,8.520849,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000191.csv,5,2012-06-28 to 2012-08-10,553.10,0.90,8.359150,0.011174,0.000000,0.000000,14.839457,0.014839,142.00
MAC004539.csv,8,2012-11-26 to 2013-01-08,303.74,0.20,8.525993,5.529494,0.007513,0.000194,150.174340,0.150174,107.00
MAC000230.csv,7,2012-09-25 to 2012-11-06,444.94,0.30,8.667002,5.683535,0.004938,0.000193,148.197469,0.148197,123.00
MAC000147.csv,0,2011-11-23 to 2012-01-05,356.55,0.70,8.459721,1.707142,0.000000,0.000000,14.794535,0.014795,98.00
MAC000145.csv,9,2012-12-11 to 2013-01-23,575.73,0.90,9.006043,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000150.csv,6,2012-08-05 to 2012-09-17,377.45,0.20,8.025229,5.090938,0.007513,0.000194,150.174340,0.150174,107.00
MAC000024.csv,8,2012-11-13 to 2012-12-26,1563.09,0.50,9.364096,4.038323,0.000000,0.000000,14.832863,0.014833,126.00
MAC000152.csv,5,2012-06-23 to 2012-08-05,400.09,0.60,8.566621,1.918219,0.000000,0.000000,14.798131,0.014798,113.00
MAC000244.csv,1,2012-01-14 to 2012-02-25,312.30,0.10,7.855703,4.698852,0.010037,0.000157,153.111110,0.153111,118.00
MAC000170.csv,9,2012-12-13 to 2013-01-25,583.47,0.20,9.095644,6.398856,0.007513,0.000194,150.174340,0.150174,107.00
MAC000190.csv,5,2012-06-28 to 2012-08-10,266.06,0.60,7.788179,0.872146,0.000000,0.000000,14.798131,0.014798,113.00
MAC000226.csv,8,2012-11-06 to 2012-12-19,608.07,0.90,8.944453,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000221.csv,3,2012-04-07 to 2012-05-20,498.93,0.30,8.736125,5.906110,0.004938,0.000193,148.197469,0.148197,123.00
MAC000179.csv,1,2012-01-08 to 2012-02-19,446.51,0.40,8.618313,2.355425,0.002475,0.000158,147.637229,0.147637,116.00
MAC000244.csv,5,2012-07-02 to 2012-08-14,318.15,0.40,8.514067,1.992914,0.002475,0.000158,147.637229,0.147637,116.00
MAC000190.csv,6,2012-08-10 to 2012-09-22,285.81,0.20,8.039686,4.886594,0.007513,0.000194,150.174340,0.150174,107.00
MAC000046.csv,5,2012-07-08 to 2012-08-20,457.10,0.30,8.866281,5.903036,0.004938,0.000193,148.197469,0.148197,123.00
MAC000253.csv,4,2012-05-22 to 2012-07-03,426.10,0.30,8.804206,5.726922,0.004938,0.000193,148.197469,0.148197,123.00
MAC000178.csv,8,2012-11-01 to 2012-12-14,445.91,0.60,8.294282,1.724612,0.000000,0.000000,14.798131,0.014798,113.00
MAC000256.csv,3,2012-04-11 to 2012-05-24,921.99,0.60,9.299607,2.844086,0.000000,0.000000,14.798131,0.014798,113.00
MAC000166.csv,7,2012-09-18 to 2012-10-30,374.82,0.70,8.741888,1.516895,0.000000,0.000000,14.794535,0.014795,98.00
MAC000201.csv,2,2012-02-22 to 2012-04-05,319.35,0.70,8.389348,1.613902,0.000000,0.000000,14.794535,0.014795,98.00
MAC000198.csv,2,2012-02-21 to 2012-04-04,384.22,0.90,8.716691,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000033.csv,9,2012-12-25 to 2013-02-06,323.35,0.20,8.602858,5.476293,0.007513,0.000194,150.174340,0.150174,107.00
MAC000209.csv,9,2012-12-18 to 2013-01-30,139.46,0.20,7.698680,4.347676,0.007513,0.000194,150.174340,0.150174,107.00
MAC000205.csv,2,2012-02-22 to 2012-04-05,607.02,0.30,9.075911,6.231018,0.004938,0.000193,148.197469,0.148197,123.00
MAC000243.csv,3,2012-04-08 to 2012-05-21,473.92,0.30,8.715817,5.857487,0.004938,0.000193,148.197469,0.148197,123.00
MAC000189.csv,7,2012-09-22 to 2012-11-03,371.96,0.80,8.195996,0.085674,0.000000,0.000000,14.854397,0.014854,93.00
MAC000158.csv,2,2012-02-17 to 2012-03-31,178.03,0.30,7.660585,4.434912,0.004938,0.000193,148.197469,0.148197,123.00
MAC000171.csv,4,2012-05-14 to 2012-06-25,97.46,0.20,6.662682,3.517168,0.007513,0.000194,150.174340,0.150174,107.00
MAC000150.csv,4,2012-05-12 to 2012-06-23,388.84,0.60,8.348044,1.497680,0.000000,0.000000,14.798131,0.014798,113.00
MAC000175.csv,4,2012-05-14 to 2012-06-25,318.83,0.70,8.062872,0.591226,0.000000,0.000000,14.794535,0.014795,98.00
MAC000173.csv,9,2012-12-13 to 2013-01-25,302.04,0.30,8.525598,5.288598,0.004938,0.000193,148.197469,0.148197,123.00
MAC000230.csv,9,2012-12-19 to 2013-01-31,564.10,0.80,8.830102,0.110232,0.000000,0.000000,14.854397,0.014854,93.00
MAC000256.csv,5,2012-07-05 to 2012-08-17,872.10,0.80,9.232861,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000205.csv,5,2012-06-29 to 2012-08-11,553.39,0.20,8.901226,6.116722,0.007513,0.000194,150.174340,0.150174,107.00
MAC000162.csv,8,2012-10-30 to 2012-12-12,231.70,0.50,8.332302,1.846904,0.000000,0.000000,14.832863,0.014833,126.00
MAC000198.csv,3,2012-04-04 to 2012-05-17,278.10,0.90,8.513262,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000153.csv,7,2012-09-17 to 2012-10-29,1136.63,0.60,9.444309,3.246696,0.000000,0.000000,14.798131,0.014798,113.00
MAC000207.csv,5,2012-06-30 to 2012-08-11,491.74,0.80,8.445124,0.020393,0.000000,0.000000,14.854397,0.014854,93.00
MAC000207.csv,3,2012-04-05 to 2012-05-18,779.61,0.90,9.253589,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000066.csv,7,2012-10-03 to 2012-11-14,295.79,0.10,6.924853,3.995896,0.010037,0.000157,153.111110,0.153111,118.00
MAC000175.csv,2,2012-02-18 to 2012-04-01,338.31,0.20,8.187950,4.999633,0.007513,0.000194,150.174340,0.150174,107.00
MAC000203.csv,2,2012-02-22 to 2012-04-05,289.95,0.20,8.580278,5.545972,0.007513,0.000194,150.174340,0.150174,107.00
MAC000187.csv,7,2012-09-22 to 2012-11-03,384.88,0.40,8.600865,2.595870,0.002475,0.000158,147.637229,0.147637,116.00
MAC000188.csv,3,2012-04-04 to 2012-05-17,181.47,0.40,8.152472,1.820622,0.002475,0.000158,147.637229,0.147637,116.00
MAC000271.csv,1,2012-01-17 to 2012-02-28,409.55,0.70,8.637501,1.708534,0.000000,0.000000,14.794535,0.014795,98.00
MAC000169.csv,9,2012-12-12 to 2013-01-24,317.06,0.50,8.366533,1.847387,0.000000,0.000000,14.832863,0.014833,126.00
MAC000201.csv,1,2012-01-11 to 2012-02-22,385.23,0.50,8.609926,1.932566,0.000000,0.000000,14.832863,0.014833,126.00
MAC000252.csv,6,2012-08-15 to 2012-09-27,591.72,0.10,7.714409,4.852549,0.010037,0.000157,153.111110,0.153111,118.00
MAC000108.csv,2,2012-03-07 to 2012-04-19,154.89,0.40,7.351345,1.593897,0.002475,0.000158,147.637229,0.147637,116.00
MAC000163.csv,9,2012-12-12 to 2013-01-24,587.43,0.50,8.864803,2.787952,0.000000,0.000000,14.832863,0.014833,126.00
MAC000238.csv,6,2012-08-14 to 2012-09-26,372.45,0.90,8.531795,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000066.csv,8,2012-11-14 to 2012-12-27,384.43,0.40,7.539156,0.980704,0.002475,0.000158,147.637229,0.147637,116.00
MAC000246.csv,9,2012-12-21 to 2013-02-02,996.92,0.80,9.372072,0.363441,0.000000,0.000000,14.854397,0.014854,93.00
MAC000193.csv,2,2012-02-21 to 2012-04-04,662.90,0.90,8.709097,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000055.csv,7,2012-10-03 to 2012-11-14,536.71,0.70,8.701407,1.566654,0.000000,0.000000,14.794535,0.014795,98.00
MAC000147.csv,3,2012-03-30 to 2012-05-12,335.99,0.70,8.375356,1.652008,0.000000,0.000000,14.794535,0.014795,98.00
MAC000153.csv,5,2012-06-23 to 2012-08-05,794.75,0.10,8.924028,6.477955,0.010037,0.000157,153.111110,0.153111,118.00
MAC000150.csv,2,2012-02-16 to 2012-03-30,427.93,0.20,8.370460,5.521391,0.007513,0.000194,150.174340,0.150174,107.00
MAC000055.csv,2,2012-03-03 to 2012-04-15,513.87,0.40,8.458175,2.263542,0.002475,0.000158,147.637229,0.147637,116.00
MAC000159.csv,5,2012-06-24 to 2012-08-06,529.83,0.80,8.363180,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000153.csv,3,2012-03-30 to 2012-05-12,1174.04,0.40,9.518383,3.922932,0.002475,0.000158,147.637229,0.147637,116.00
MAC000201.csv,0,2011-11-29 to 2012-01-11,365.10,0.50,8.628229,1.819493,0.000000,0.000000,14.832863,0.014833,126.00
MAC000238.csv,8,2012-11-07 to 2012-12-20,445.66,0.50,8.784300,2.160026,0.000000,0.000000,14.832863,0.014833,126.00
MAC000170.csv,5,2012-06-25 to 2012-08-07,506.55,0.20,8.667126,5.760629,0.007513,0.000194,150.174340,0.150174,107.00
MAC000047.csv,1,2012-01-20 to 2012-03-02,270.07,0.10,7.464593,4.305361,0.010037,0.000157,153.111110,0.153111,118.00
MAC000243.csv,6,2012-08-14 to 2012-09-26,483.17,0.20,8.916042,6.196793,0.007513,0.000194,150.174340,0.150174,107.00
MAC000187.csv,3,2012-04-04 to 2012-05-17,384.00,0.10,8.647370,5.971234,0.010037,0.000157,153.111110,0.153111,118.00
MAC000219.csv,9,2012-12-18 to 2013-01-30,297.71,0.30,7.884311,4.491304,0.004938,0.000193,148.197469,0.148197,123.00
MAC000207.csv,4,2012-05-18 to 2012-06-29,647.26,0.50,8.851186,2.778674,0.000000,0.000000,14.832863,0.014833,126.00
MAC000219.csv,2,2012-02-23 to 2012-04-06,291.07,0.60,8.197910,0.823571,0.000000,0.000000,14.798131,0.014798,113.00
MAC000253.csv,9,2012-12-21 to 2013-02-02,623.44,0.70,9.064442,2.166541,0.000000,0.000000,14.794535,0.014795,98.00
MAC000222.csv,8,2012-11-06 to 2012-12-19,525.08,0.10,7.896777,5.063841,0.010037,0.000157,153.111110,0.153111,118.00
MAC000245.csv,0,2011-12-02 to 2012-01-14,1126.22,0.10,9.521590,7.474353,0.010037,0.000157,153.111110,0.153111,118.00
MAC000162.csv,4,2012-05-13 to 2012-06-24,222.18,0.30,8.268499,4.843874,0.004938,0.000193,148.197469,0.148197,123.00
MAC000145.csv,7,2012-09-17 to 2012-10-29,458.94,0.40,8.763871,2.501600,0.002475,0.000158,147.637229,0.147637,116.00
MAC000219.csv,0,2011-11-30 to 2012-01-12,314.85,0.80,8.242436,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000219.csv,9,2012-12-18 to 2013-01-30,297.71,0.10,7.884311,4.837792,0.010037,0.000157,153.111110,0.153111,118.00
MAC000271.csv,7,2012-09-29 to 2012-11-10,357.78,0.40,8.580010,2.153560,0.002475,0.000158,147.637229,0.147637,116.00
MAC000176.csv,1,2012-01-07 to 2012-02-18,395.92,0.50,8.672836,1.762493,0.000000,0.000000,14.832863,0.014833,126.00
MAC000190.csv,3,2012-04-04 to 2012-05-17,282.03,0.50,7.938695,1.310184,0.000000,0.000000,14.832863,0.014833,126.00
MAC000158.csv,2,2012-02-17 to 2012-03-31,178.03,0.80,7.660585,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000185.csv,8,2012-11-02 to 2012-12-15,248.12,0.40,7.297393,2.195083,0.002475,0.000158,147.637229,0.147637,116.00
MAC000188.csv,0,2011-11-28 to 2012-01-10,180.85,0.40,8.082864,1.827148,0.002475,0.000158,147.637229,0.147637,116.00
MAC000153.csv,4,2012-05-12 to 2012-06-23,874.22,0.50,9.140207,2.998729,0.000000,0.000000,14.832863,0.014833,126.00
MAC000226.csv,0,2011-12-01 to 2012-01-13,545.76,0.50,9.047834,2.648929,0.000000,0.000000,14.832863,0.014833,126.00
MAC000239.csv,7,2012-09-26 to 2012-11-07,305.99,0.50,8.496531,1.618779,0.000000,0.000000,14.832863,0.014833,126.00
MAC000272.csv,5,2012-07-06 to 2012-08-18,365.20,0.50,8.547032,1.812291,0.000000,0.000000,14.832863,0.014833,126.00
MAC000246.csv,4,2012-05-22 to 2012-07-03,406.17,0.70,8.368564,1.985252,0.000000,0.000000,14.794535,0.014795,98.00
MAC000162.csv,8,2012-10-30 to 2012-12-12,231.70,0.60,8.332302,1.615861,0.000000,0.000000,14.798131,0.014798,113.00
MAC000166.csv,1,2012-01-06 to 2012-02-17,454.15,0.60,9.023964,2.117576,0.000000,0.000000,14.798131,0.014798,113.00
MAC000194.csv,5,2012-06-28 to 2012-08-10,375.31,0.60,8.610523,1.876954,0.000000,0.000000,14.798131,0.014798,113.00
MAC000034.csv,9,2012-12-25 to 2013-02-06,1827.22,0.80,9.299457,1.001830,0.000000,0.000000,14.854397,0.014854,93.00
MAC000173.csv,9,2012-12-13 to 2013-01-25,302.04,0.90,8.525598,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000174.csv,6,2012-08-07 to 2012-09-19,809.44,0.40,9.240632,3.256714,0.002475,0.000158,147.637229,0.147637,116.00
MAC000239.csv,2,2012-02-25 to 2012-04-08,324.34,0.80,8.495940,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000201.csv,2,2012-02-22 to 2012-04-05,319.35,0.90,8.389348,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000159.csv,0,2011-11-24 to 2012-01-06,667.67,0.10,8.788828,6.104408,0.010037,0.000157,153.111110,0.153111,118.00
MAC000160.csv,7,2012-09-18 to 2012-10-30,257.74,0.50,7.242520,2.078744,0.000000,0.000000,14.832863,0.014833,126.00
MAC000218.csv,7,2012-09-24 to 2012-11-06,679.53,0.50,9.081074,2.658602,0.000000,0.000000,14.832863,0.014833,126.00
MAC000145.csv,8,2012-10-29 to 2012-12-11,525.41,0.10,8.826872,6.220858,0.010037,0.000157,153.111110,0.153111,118.00
MAC000258.csv,7,2012-09-29 to 2012-11-10,330.49,0.90,8.373997,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000158.csv,0,2011-11-24 to 2012-01-05,160.84,0.90,7.468922,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000201.csv,0,2011-11-29 to 2012-01-11,365.10,0.90,8.628229,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000108.csv,0,2011-12-13 to 2012-01-25,158.92,0.40,7.358522,1.648909,0.002475,0.000158,147.637229,0.147637,116.00
MAC000218.csv,4,2012-05-19 to 2012-06-30,651.33,0.60,8.992483,2.279191,0.000000,0.000000,14.798131,0.014798,113.00
MAC000245.csv,2,2012-02-25 to 2012-04-08,823.40,0.10,9.276169,7.024326,0.010037,0.000157,153.111110,0.153111,118.00
MAC000044.csv,4,2012-05-27 to 2012-07-08,490.43,0.30,8.610940,5.797914,0.004938,0.000193,148.197469,0.148197,123.00
MAC000174.csv,0,2011-11-25 to 2012-01-07,826.92,0.80,9.247351,0.228878,0.000000,0.000000,14.854397,0.014854,93.00
MAC000256.csv,4,2012-05-24 to 2012-07-05,634.49,0.80,8.790087,0.020393,0.000000,0.000000,14.854397,0.014854,93.00
MAC000245.csv,4,2012-05-21 to 2012-07-03,857.00,0.30,9.256994,6.669477,0.004938,0.000193,148.197469,0.148197,123.00
MAC000169.csv,4,2012-05-13 to 2012-06-24,251.57,0.40,7.828857,1.470576,0.002475,0.000158,147.637229,0.147637,116.00
MAC004539.csv,4,2012-06-09 to 2012-07-21,148.58,0.80,7.268970,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000203.csv,4,2012-05-18 to 2012-06-29,272.55,0.10,8.433087,5.569652,0.010037,0.000157,153.111110,0.153111,118.00
MAC000245.csv,7,2012-09-26 to 2012-11-08,1080.26,0.20,9.293058,7.105075,0.007513,0.000194,150.174340,0.150174,107.00
MAC000024.csv,9,2012-12-26 to 2013-02-07,1779.97,0.60,9.589398,4.122872,0.000000,0.000000,14.798131,0.014798,113.00
MAC000187.csv,4,2012-05-17 to 2012-06-28,279.36,0.80,8.183792,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000170.csv,2,2012-02-18 to 2012-04-01,540.00,0.80,8.782574,0.020393,0.000000,0.000000,14.854397,0.014854,93.00
MAC000255.csv,7,2012-09-27 to 2012-11-08,763.40,0.50,8.946635,2.897180,0.000000,0.000000,14.832863,0.014833,126.00
MAC000152.csv,8,2012-10-29 to 2012-12-11,389.94,0.70,8.772088,1.711861,0.000000,0.000000,14.794535,0.014795,98.00
MAC000214.csv,2,2012-02-23 to 2012-04-06,333.64,0.60,8.639218,2.087066,0.000000,0.000000,14.798131,0.014798,113.00
MAC000192.csv,8,2012-11-03 to 2012-12-16,339.41,0.90,8.367946,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000177.csv,2,2012-02-19 to 2012-04-02,356.73,0.10,8.406463,5.700557,0.010037,0.000157,153.111110,0.153111,118.00
MAC000203.csv,3,2012-04-05 to 2012-05-18,282.76,0.30,8.528819,5.315510,0.004938,0.000193,148.197469,0.148197,123.00
MAC000173.csv,8,2012-10-31 to 2012-12-13,292.88,0.70,8.391200,1.629950,0.000000,0.000000,14.794535,0.014795,98.00
MAC000203.csv,4,2012-05-18 to 2012-06-29,272.55,0.40,8.433087,2.066498,0.002475,0.000158,147.637229,0.147637,116.00
MAC000174.csv,2,2012-02-18 to 2012-04-01,888.88,0.50,9.278309,3.146906,0.000000,0.000000,14.832863,0.014833,126.00
MAC000187.csv,6,2012-08-10 to 2012-09-22,312.09,0.60,8.392536,1.963865,0.000000,0.000000,14.798131,0.014798,113.00
MAC000152.csv,9,2012-12-11 to 2013-01-23,547.29,0.70,9.083122,2.226742,0.000000,0.000000,14.794535,0.014795,98.00
MAC000253.csv,0,2011-12-03 to 2012-01-15,573.40,0.10,9.012734,6.405970,0.010037,0.000157,153.111110,0.153111,118.00
MAC000174.csv,9,2012-12-13 to 2013-01-25,905.49,0.40,9.413100,3.533155,0.002475,0.000158,147.637229,0.147637,116.00
MAC000180.csv,7,2012-09-20 to 2012-11-01,493.56,0.80,8.317455,0.098174,0.000000,0.000000,14.854397,0.014854,93.00
MAC000221.csv,8,2012-11-06 to 2012-12-19,803.46,0.80,9.157792,0.175833,0.000000,0.000000,14.854397,0.014854,93.00
MAC000274.csv,8,2012-11-11 to 2012-12-24,2246.83,0.80,9.556611,0.833680,0.000000,0.000000,14.854397,0.014854,93.00
