filename,section,date_range,section_sum_usage,encryption_ratio,section_raw_entropy,section_remaining_entropy
1c02fc69-0a78-46cb-bf57-226f307fc10a.csv,5,14/10/2016 to 01/09/2016,13342.00,0.60,3.964332,3.964332
1c02fc69-0a78-46cb-bf57-226f307fc10a.csv,6,01/09/2016 to 21/07/2016,14924.00,0.60,4.789584,4.789584
1c02fc69-0a78-46cb-bf57-226f307fc10a.csv,7,21/07/2016 to 07/06/2016,11812.00,0.60,4.059896,4.059896
1c02fc69-0a78-46cb-bf57-226f307fc10a.csv,8,07/06/2016 to 24/04/2016,12196.00,0.60,3.834235,3.834235
1c02fc69-0a78-46cb-bf57-226f307fc10a.csv,9,24/04/2016 to 10/03/2016,14179.00,0.60,4.389657,4.389657
1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,0,19/05/2017 to 07/04/2017,0.00,0.60,0.000000,0.000000
1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,1,06/04/2017 to 21/02/2017,0.00,0.60,0.000000,0.000000
1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,2,21/02/2017 to 10/01/2017,0.00,0.60,0.000000,0.000000
1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,3,10/01/2017 to 28/11/2016,0.00,0.60,0.000000,0.000000
1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,4,28/11/2016 to 17/10/2016,13365.00,0.60,4.650650,4.650650
1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,5,17/10/2016 to 04/09/2016,11782.00,0.60,4.101996,4.101996
1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,6,04/09/2016 to 23/07/2016,5840.00,0.60,2.325602,2.325602
1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,7,23/07/2016 to 09/06/2016,0.00,0.60,0.000000,0.000000
1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,8,09/06/2016 to 26/04/2016,0.00,0.60,0.000000,0.000000
1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,9,26/04/2016 to 12/03/2016,0.00,0.60,0.000000,0.000000
1e8c8712-0046-428d-864f-14d2357fb1d5.csv,0,19/05/2017 to 07/04/2017,1604.00,0.60,1.771858,1.771858
1e8c8712-0046-428d-864f-14d2357fb1d5.csv,1,07/04/2017 to 22/02/2017,1745.00,0.60,1.808666,1.808666
1e8c8712-0046-428d-864f-14d2357fb1d5.csv,2,22/02/2017 to 10/01/2017,2078.00,0.60,1.879684,1.879684
1e8c8712-0046-428d-864f-14d2357fb1d5.csv,3,10/01/2017 to 28/11/2016,2102.00,0.60,2.012117,2.012117
1e8c8712-0046-428d-864f-14d2357fb1d5.csv,4,28/11/2016 to 16/10/2016,2010.00,0.60,2.126565,2.126565
1e8c8712-0046-428d-864f-14d2357fb1d5.csv,5,16/10/2016 to 03/09/2016,3300.00,0.60,2.238057,2.238057
1e8c8712-0046-428d-864f-14d2357fb1d5.csv,6,03/09/2016 to 21/07/2016,923.00,0.60,0.987389,0.987389
1e8c8712-0046-428d-864f-14d2357fb1d5.csv,7,21/07/2016 to 07/06/2016,0.00,0.60,0.000000,0.000000
1e8c8712-0046-428d-864f-14d2357fb1d5.csv,8,07/06/2016 to 24/04/2016,0.00,0.60,0.000000,0.000000
1e8c8712-0046-428d-864f-14d2357fb1d5.csv,9,24/04/2016 to 11/03/2016,0.00,0.60,0.000000,0.000000
1fe45385-e790-4855-a2fe-7284313ec322.csv,0,19/05/2017 to 06/04/2017,7476.00,0.60,2.997128,2.997128
1fe45385-e790-4855-a2fe-7284313ec322.csv,1,06/04/2017 to 22/02/2017,3534.00,0.60,2.001441,2.001441
1fe45385-e790-4855-a2fe-7284313ec322.csv,2,22/02/2017 to 10/01/2017,8768.00,0.60,3.375236,3.375236
1fe45385-e790-4855-a2fe-7284313ec322.csv,3,10/01/2017 to 28/11/2016,7802.00,0.60,3.381043,3.381043
1fe45385-e790-4855-a2fe-7284313ec322.csv,4,28/11/2016 to 16/10/2016,7704.00,0.60,3.376289,3.376289
1fe45385-e790-4855-a2fe-7284313ec322.csv,5,16/10/2016 to 03/09/2016,3650.00,0.60,1.779582,1.779582
1fe45385-e790-4855-a2fe-7284313ec322.csv,6,03/09/2016 to 22/07/2016,11336.00,0.60,3.900412,3.900412
1fe45385-e790-4855-a2fe-7284313ec322.csv,7,22/07/2016 to 08/06/2016,6679.00,0.60,3.272397,3.272397
1fe45385-e790-4855-a2fe-7284313ec322.csv,8,08/06/2016 to 25/04/2016,6253.00,0.60,2.950200,2.950200
1fe45385-e790-4855-a2fe-7284313ec322.csv,9,25/04/2016 to 11/03/2016,2295.00,0.60,1.909558,1.909558
24564a57-959d-4214-8e07-94a14f121a91.csv,0,19/05/2017 to 07/04/2017,8051.00,0.60,2.846397,2.846397
24564a57-959d-4214-8e07-94a14f121a91.csv,1,07/04/2017 to 23/02/2017,13331.00,0.60,3.040367,3.040367
24564a57-959d-4214-8e07-94a14f121a91.csv,2,23/02/2017 to 11/01/2017,14694.00,0.60,2.958121,2.958121
24564a57-959d-4214-8e07-94a14f121a91.csv,3,11/01/2017 to 29/11/2016,10997.00,0.60,2.862176,2.862176
24564a57-959d-4214-8e07-94a14f121a91.csv,4,29/11/2016 to 16/10/2016,14089.00,0.60,2.943909,2.943909
24564a57-959d-4214-8e07-94a14f121a91.csv,5,16/10/2016 to 03/09/2016,9196.00,0.60,2.506761,2.506761
24564a57-959d-4214-8e07-94a14f121a91.csv,6,03/09/2016 to 22/07/2016,7789.00,0.60,2.376204,2.376204
24564a57-959d-4214-8e07-94a14f121a91.csv,7,21/07/2016 to 07/06/2016,7307.00,0.60,2.372199,2.372199
24564a57-959d-4214-8e07-94a14f121a91.csv,8,07/06/2016 to 25/04/2016,6377.00,0.60,2.284970,2.284970
24564a57-959d-4214-8e07-94a14f121a91.csv,9,25/04/2016 to 11/03/2016,7096.00,0.60,2.380794,2.380794
2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,0,19/05/2017 to 07/04/2017,8993.00,0.60,3.994774,3.994774
2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,1,07/04/2017 to 23/02/2017,9458.00,0.60,4.114801,4.114801
2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,2,23/02/2017 to 11/01/2017,9915.00,0.60,3.940804,3.940804
2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,3,11/01/2017 to 29/11/2016,9775.00,0.60,4.166190,4.166190
2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,4,29/11/2016 to 17/10/2016,6178.00,0.60,3.305825,3.305825
2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,5,17/10/2016 to 04/09/2016,5735.00,0.60,3.042577,3.042577
2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,6,04/09/2016 to 22/07/2016,5962.00,0.60,3.121827,3.121827
2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,7,22/07/2016 to 08/06/2016,6840.00,0.60,3.472684,3.472684
2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,8,08/06/2016 to 25/04/2016,7293.00,0.60,3.563814,3.563814
2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,9,25/04/2016 to 12/03/2016,6634.00,0.60,3.570453,3.570453
2be3a38f-550e-4154-82d3-9b808d4b0bf6.csv,0,19/05/2017 to 06/04/2017,13139.00,0.60,3.747869,3.747869
2be3a38f-550e-4154-82d3-9b808d4b0bf6.csv,1,06/04/2017 to 20/02/2017,13145.00,0.60,3.864054,3.864054
2be3a38f-550e-4154-82d3-9b808d4b0bf6.csv,2,20/02/2017 to 07/01/2017,14182.00,0.60,3.948987,3.948987
2be3a38f-550e-4154-82d3-9b808d4b0bf6.csv,3,07/01/2017 to 25/11/2016,13166.00,0.60,4.054590,4.054590
2be3a38f-550e-4154-82d3-9b808d4b0bf6.csv,4,25/11/2016 to 14/10/2016,15446.00,0.60,4.345057,4.345057
2be3a38f-550e-4154-82d3-9b808d4b0bf6.csv,5,14/10/2016 to 01/09/2016,14772.00,0.60,4.141495,4.141495
2be3a38f-550e-4154-82d3-9b808d4b0bf6.csv,6,01/09/2016 to 19/07/2016,14710.00,0.60,4.181231,4.181231
2be3a38f-550e-4154-82d3-9b808d4b0bf6.csv,7,19/07/2016 to 05/06/2016,13801.00,0.60,3.958815,3.958815
2be3a38f-550e-4154-82d3-9b808d4b0bf6.csv,8,05/06/2016 to 23/04/2016,13604.00,0.60,3.992854,3.992854
2be3a38f-550e-4154-82d3-9b808d4b0bf6.csv,9,23/04/2016 to 09/03/2016,13770.00,0.60,4.082467,4.082467
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,0,19/05/2017 to 07/04/2017,9420.00,0.60,3.651095,3.651095
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,1,07/04/2017 to 21/02/2017,9442.00,0.60,3.617965,3.617965
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,2,21/02/2017 to 10/01/2017,11732.00,0.60,3.838925,3.838925
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,3,10/01/2017 to 28/11/2016,11665.00,0.60,4.090421,4.090421
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,4,28/11/2016 to 17/10/2016,10735.00,0.60,4.213044,4.213044
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,5,17/10/2016 to 04/09/2016,6991.00,0.60,2.788951,2.788951
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,6,04/09/2016 to 23/07/2016,9895.00,0.60,3.864303,3.864303
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,7,23/07/2016 to 10/06/2016,9907.00,0.60,3.739816,3.739816
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,8,10/06/2016 to 26/04/2016,8632.00,0.60,3.316415,3.316415
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,9,26/04/2016 to 13/03/2016,10329.00,0.60,3.754444,3.754444
2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,0,19/05/2017 to 06/04/2017,6737.00,0.60,2.506455,2.506455
2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,1,06/04/2017 to 20/02/2017,4884.00,0.60,2.301486,2.301486
2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,2,20/02/2017 to 08/01/2017,2989.00,0.60,1.554522,1.554522
2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,3,08/01/2017 to 27/11/2016,3215.00,0.60,1.906814,1.906814
2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,4,27/11/2016 to 15/10/2016,7464.00,0.60,3.119603,3.119603
2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,5,15/10/2016 to 02/09/2016,7483.00,0.60,2.937772,2.937772
2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,6,02/09/2016 to 21/07/2016,6238.00,0.60,2.684851,2.684851
2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,7,21/07/2016 to 07/06/2016,6375.00,0.60,2.622820,2.622820
2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,8,07/06/2016 to 24/04/2016,6054.00,0.60,2.687587,2.687587
2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,9,24/04/2016 to 11/03/2016,6401.00,0.60,2.731270,2.731270
364b9911-6859-464e-a5e3-41149f8e2986.csv,0,19/05/2017 to 06/04/2017,18201.00,0.60,4.524916,4.524916
364b9911-6859-464e-a5e3-41149f8e2986.csv,1,06/04/2017 to 21/02/2017,21454.00,0.60,4.951719,4.951719
364b9911-6859-464e-a5e3-41149f8e2986.csv,2,21/02/2017 to 10/01/2017,19910.00,0.60,4.647145,4.647145
364b9911-6859-464e-a5e3-41149f8e2986.csv,3,10/01/2017 to 28/11/2016,17656.00,0.60,4.751793,4.751793
364b9911-6859-464e-a5e3-41149f8e2986.csv,4,28/11/2016 to 16/10/2016,23506.00,0.60,4.800720,4.800720
364b9911-6859-464e-a5e3-41149f8e2986.csv,5,16/10/2016 to 03/09/2016,18470.00,0.60,4.583023,4.583023
364b9911-6859-464e-a5e3-41149f8e2986.csv,6,03/09/2016 to 22/07/2016,21637.00,0.60,4.893809,4.893809
364b9911-6859-464e-a5e3-41149f8e2986.csv,7,22/07/2016 to 09/06/2016,5434.00,0.60,1.517773,1.517773
364b9911-6859-464e-a5e3-41149f8e2986.csv,8,09/06/2016 to 26/04/2016,1.00,0.60,0.011174,0.011174
364b9911-6859-464e-a5e3-41149f8e2986.csv,9,25/04/2016 to 12/03/2016,1.00,0.60,0.011174,0.011174
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,0,19/05/2017 to 06/04/2017,2820.00,0.60,1.772759,1.772759
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,1,06/04/2017 to 21/02/2017,1957.00,0.60,1.413155,1.413155
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,2,21/02/2017 to 09/01/2017,2352.00,0.60,1.305567,1.305567
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,3,09/01/2017 to 28/11/2016,2843.00,0.60,1.813162,1.813162
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,4,28/11/2016 to 16/10/2016,1239.00,0.60,0.572535,0.572535
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,5,16/10/2016 to 03/09/2016,3169.00,0.60,1.784039,1.784039
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,6,03/09/2016 to 22/07/2016,1974.00,0.60,1.410125,1.410125
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,7,22/07/2016 to 09/06/2016,1959.00,0.60,1.279045,1.279045
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,8,09/06/2016 to 26/04/2016,4244638187.00,0.60,1.528898,1.528898
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,9,26/04/2016 to 12/03/2016,3632.00,0.60,2.196292,2.196292
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,0,19/05/2017 to 06/04/2017,6952.00,0.60,3.872557,3.872557
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,1,06/04/2017 to 20/02/2017,5022.00,0.60,2.810958,2.810958
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,2,20/02/2017 to 09/01/2017,5686.00,0.60,2.913598,2.913598
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,3,09/01/2017 to 27/11/2016,5118.00,0.60,2.849359,2.849359
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,4,27/11/2016 to 15/10/2016,6691.00,0.60,3.223624,3.223624
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,5,15/10/2016 to 02/09/2016,5197.00,0.60,2.702550,2.702550
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,6,02/09/2016 to 20/07/2016,5932.00,0.60,3.227913,3.227913
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,7,20/07/2016 to 07/06/2016,6870.00,0.60,3.137003,3.137003
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,8,07/06/2016 to 24/04/2016,6655.00,0.60,3.283631,3.283631
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,9,24/04/2016 to 11/03/2016,5563.00,0.60,3.170432,3.170432
4583f609-85f6-43b2-bba6-2606ac495279.csv,0,19/05/2017 to 06/04/2017,9337.00,0.60,3.492187,3.492187
4583f609-85f6-43b2-bba6-2606ac495279.csv,1,06/04/2017 to 21/02/2017,9361.00,0.60,3.414384,3.414384
4583f609-85f6-43b2-bba6-2606ac495279.csv,2,21/02/2017 to 10/01/2017,13476.00,0.60,4.310421,4.310421
4583f609-85f6-43b2-bba6-2606ac495279.csv,3,10/01/2017 to 28/11/2016,11694.00,0.60,4.015163,4.015163
4583f609-85f6-43b2-bba6-2606ac495279.csv,4,28/11/2016 to 16/10/2016,12333.00,0.60,4.320587,4.320587
4583f609-85f6-43b2-bba6-2606ac495279.csv,5,16/10/2016 to 03/09/2016,26041.00,0.60,5.314210,5.314210
4583f609-85f6-43b2-bba6-2606ac495279.csv,6,03/09/2016 to 23/07/2016,10610.00,0.60,4.220333,4.220333
4583f609-85f6-43b2-bba6-2606ac495279.csv,7,23/07/2016 to 09/06/2016,10771.00,0.60,3.808943,3.808943
4583f609-85f6-43b2-bba6-2606ac495279.csv,8,09/06/2016 to 26/04/2016,7695.00,0.60,2.907001,2.907001
4583f609-85f6-43b2-bba6-2606ac495279.csv,9,26/04/2016 to 13/03/2016,9390.00,0.60,3.461843,3.461843
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,0,19/05/2017 to 07/04/2017,9526.00,0.60,3.148382,3.148382
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,1,07/04/2017 to 21/02/2017,13703.00,0.60,4.078423,4.078423
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,2,21/02/2017 to 09/01/2017,8251.00,0.60,2.571745,2.571745
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,3,09/01/2017 to 28/11/2016,3223.00,0.60,0.921182,0.921182
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,4,28/11/2016 to 16/10/2016,3174.00,0.60,0.948187,0.948187
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,5,16/10/2016 to 03/09/2016,6670.00,0.60,2.293910,2.293910
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,6,03/09/2016 to 22/07/2016,3039.00,0.60,1.376605,1.376605
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,7,22/07/2016 to 09/06/2016,725.00,0.60,0.384304,0.384304
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,8,09/06/2016 to 26/04/2016,2340.00,0.60,0.738356,0.738356
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,9,25/04/2016 to 12/03/2016,5448.00,0.60,2.111941,2.111941
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,0,19/05/2017 to 07/04/2017,4230.00,0.60,3.239249,3.239249
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,1,06/04/2017 to 21/02/2017,4146.00,0.60,3.272288,3.272288
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,2,21/02/2017 to 11/01/2017,5082.00,0.60,3.493568,3.493568
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,3,11/01/2017 to 29/11/2016,4434.00,0.60,3.507753,3.507753
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,4,29/11/2016 to 17/10/2016,6502.00,0.60,3.785797,3.785797
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,5,17/10/2016 to 04/09/2016,5089.00,0.60,3.674078,3.674078
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,6,04/09/2016 to 23/07/2016,4266.00,0.60,3.411818,3.411818
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,7,23/07/2016 to 09/06/2016,4970.00,0.60,3.492391,3.492391
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,8,08/06/2016 to 25/04/2016,4472.00,0.60,3.449336,3.449336
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,9,25/04/2016 to 12/03/2016,5579.00,0.60,3.751047,3.751047
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,0,19/05/2017 to 07/04/2017,1844.00,0.60,1.688941,1.688941
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,1,07/04/2017 to 22/02/2017,1735.00,0.60,1.643330,1.643330
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,2,22/02/2017 to 10/01/2017,2194.00,0.60,1.960181,1.960181
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,3,10/01/2017 to 28/11/2016,2209.00,0.60,2.127399,2.127399
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,4,28/11/2016 to 17/10/2016,2045.00,0.60,1.990666,1.990666
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,5,17/10/2016 to 04/09/2016,2014.00,0.60,1.809173,1.809173
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,6,04/09/2016 to 23/07/2016,1825.00,0.60,1.700048,1.700048
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,7,23/07/2016 to 10/06/2016,2200.00,0.60,2.032383,2.032383
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,8,10/06/2016 to 28/04/2016,1956.00,0.60,1.840050,1.840050
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,9,27/04/2016 to 14/03/2016,2268.00,0.60,2.007199,2.007199
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,0,19/05/2017 to 07/04/2017,6539.00,0.60,3.244875,3.244875
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,1,07/04/2017 to 22/02/2017,5168.00,0.60,2.999180,2.999180
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,2,22/02/2017 to 11/01/2017,6043.00,0.60,3.085464,3.085464
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,3,11/01/2017 to 29/11/2016,7842.00,0.60,3.779634,3.779634
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,4,29/11/2016 to 18/10/2016,13083.00,0.60,4.656326,4.656326
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,5,18/10/2016 to 05/09/2016,13080.00,0.60,4.567990,4.567990
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,6,05/09/2016 to 24/07/2016,5771.00,0.60,3.165946,3.165946
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,7,24/07/2016 to 11/06/2016,8499.00,0.60,3.859905,3.859905
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,8,10/06/2016 to 27/04/2016,6996.00,0.60,3.485506,3.485506
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,9,27/04/2016 to 14/03/2016,7714.00,0.60,3.752587,3.752587
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,0,19/05/2017 to 07/04/2017,3539.00,0.60,1.443954,1.443954
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,1,07/04/2017 to 23/02/2017,0.00,0.60,0.000000,0.000000
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,2,23/02/2017 to 12/01/2017,0.00,0.60,0.000000,0.000000
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,3,11/01/2017 to 30/11/2016,2044.00,0.60,0.925102,0.925102
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,4,29/11/2016 to 18/10/2016,1922.00,0.60,0.689253,0.689253
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,5,18/10/2016 to 05/09/2016,11701.00,0.60,3.502950,3.502950
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,6,05/09/2016 to 24/07/2016,0.00,0.60,0.000000,0.000000
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,7,24/07/2016 to 10/06/2016,11.00,0.60,0.085674,0.085674
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,8,10/06/2016 to 27/04/2016,41.00,0.60,0.242471,0.242471
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,9,27/04/2016 to 14/03/2016,31.00,0.60,0.195761,0.195761
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,0,19/05/2017 to 06/04/2017,23522.00,0.60,4.674386,4.674386
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,1,06/04/2017 to 20/02/2017,19720.00,0.60,4.754049,4.754049
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,2,20/02/2017 to 09/01/2017,24859.00,0.60,5.252628,5.252628
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,3,09/01/2017 to 27/11/2016,25664.00,0.60,5.749294,5.749294
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,4,27/11/2016 to 15/10/2016,27304.00,0.60,5.874113,5.874113
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,5,15/10/2016 to 03/09/2016,15076.00,0.60,4.816640,4.816640
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,6,02/09/2016 to 22/07/2016,17779.00,0.60,4.673746,4.673746
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,7,22/07/2016 to 08/06/2016,22358.00,0.60,5.101798,5.101798
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,8,08/06/2016 to 24/04/2016,25455.00,0.60,5.067279,5.067279
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,9,24/04/2016 to 11/03/2016,23952.00,0.60,5.083687,5.083687
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,0,19/05/2017 to 07/04/2017,4449.00,0.60,1.872835,1.872835
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,1,07/04/2017 to 23/02/2017,4681.00,0.60,2.013430,2.013430
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,2,23/02/2017 to 11/01/2017,10942.00,0.60,3.427535,3.427535
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,3,10/01/2017 to 29/11/2016,9110.00,0.60,2.895766,2.895766
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,4,29/11/2016 to 17/10/2016,14842.00,0.60,3.720060,3.720060
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,5,17/10/2016 to 03/09/2016,14914.00,0.60,3.175028,3.175028
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,6,03/09/2016 to 22/07/2016,4686.00,0.60,1.836178,1.836178
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,7,22/07/2016 to 08/06/2016,3245.00,0.60,1.862814,1.862814
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,8,08/06/2016 to 25/04/2016,6443.00,0.60,2.394829,2.394829
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,9,25/04/2016 to 11/03/2016,7407.00,0.60,3.292063,3.292063
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,0,19/05/2017 to 07/04/2017,4500.00,0.60,2.639842,2.639842
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,1,06/04/2017 to 22/02/2017,4233.00,0.60,2.492516,2.492516
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,2,22/02/2017 to 10/01/2017,3608.00,0.60,2.166947,2.166947
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,3,10/01/2017 to 28/11/2016,4734.00,0.60,2.794448,2.794448
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,4,28/11/2016 to 16/10/2016,106.00,0.60,0.167375,0.167375
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,5,16/10/2016 to 03/09/2016,1028.00,0.60,0.926181,0.926181
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,6,03/09/2016 to 21/07/2016,4796.00,0.60,2.773333,2.773333
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,7,21/07/2016 to 08/06/2016,4292.00,0.60,2.545195,2.545195
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,8,08/06/2016 to 24/04/2016,4160.00,0.60,2.449406,2.449406
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,9,23/04/2016 to 11/03/2016,5014.00,0.60,2.885856,2.885856
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,0,19/05/2017 to 07/04/2017,13181.00,0.60,4.039662,4.039662
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,1,07/04/2017 to 21/02/2017,12823.00,0.60,3.918389,3.918389
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,2,21/02/2017 to 10/01/2017,13665.00,0.60,3.751379,3.751379
