filename,section,date_range,section_sum_usage,encryption_ratio,section_raw_entropy,section_remaining_entropy,asr_mean,asr_standard_error,asr_attack_duration,avg_time_per_attack_run
fc15a343-5276-4ce0-be8c-34087ae69070.csv,6,18/09/2015 to 31/10/2015,13154.00,0.60,4.692749,4.692749,0.009150,0.000175,23.235142,0.023235
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,3,12/05/2015 to 25/06/2015,7842.00,0.90,3.779634,1.648952,0.006550,0.000198,32.411169,0.032411
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,1,12/02/2015 to 27/03/2015,13703.00,0.20,4.078423,4.078423,0.009437,0.000170,21.754572,0.021755
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,4,27/06/2015 to 09/08/2015,11707.00,0.40,3.986507,3.986507,0.009575,0.000167,21.961779,0.021962
c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,3,13/05/2015 to 26/06/2015,9154.00,0.40,3.527949,3.527949,0.009575,0.000167,21.961779,0.021962
c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,9,26/01/2016 to 09/03/2016,8070.00,0.40,3.294381,3.294381,0.009575,0.000167,21.961779,0.021962
6fffd62f-739b-4202-973d-df2d07470d87.csv,0,01/01/2015 to 13/02/2015,3859.00,0.50,2.130284,2.130284,0.009200,0.000174,23.343575,0.023344
77852396-f4a2-4d47-a864-8723417d9591.csv,8,06/04/2017 to 06/04/2017,29.00,0.60,0.182608,0.182608,0.009150,0.000175,23.235142,0.023235
1fe45385-e790-4855-a2fe-7284313ec322.csv,3,13/05/2015 to 26/06/2015,7802.00,0.70,3.381043,3.381043,0.009412,0.000171,21.438857,0.021439
9cc3d613-1218-4cfe-b8c8-0e2bbdbc979b.csv,7,31/10/2015 to 13/12/2015,9080.00,0.70,4.074590,4.074590,0.009412,0.000171,21.438857,0.021439
0f19a0e2-0ac9-4039-a80f-50db5d2de392.csv,8,13/12/2015 to 25/01/2016,0.00,0.10,0.000000,0.000000,0.009437,0.000170,22.614051,0.022614
6fffd62f-739b-4202-973d-df2d07470d87.csv,1,13/02/2015 to 28/03/2015,5341.00,0.20,2.547363,2.547363,0.009437,0.000170,21.754572,0.021755
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,4,25/06/2015 to 07/08/2015,10184.00,0.20,3.396730,3.396730,0.009437,0.000170,21.754572,0.021755
d0af00c0-d13a-48ae-9347-98ad85eebbc2.csv,3,12/05/2015 to 24/06/2015,19589.00,0.30,5.162617,5.162617,0.009425,0.000170,23.054103,0.023054
faea8eb7-c134-4c8b-99ac-c2c7ddd60d8b.csv,6,19/09/2015 to 01/11/2015,5071.00,0.40,3.095032,3.095032,0.009575,0.000167,21.961779,0.021962
1c02fc69-0a78-46cb-bf57-226f307fc10a.csv,6,20/09/2015 to 02/11/2015,14924.00,0.60,4.789584,4.789584,0.009150,0.000175,23.235142,0.023235
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,5,07/08/2015 to 19/09/2015,3169.00,0.70,1.784039,1.784039,0.009412,0.000171,21.438857,0.021439
d6b1a7de-ae5e-45e8-9a53-f58484c9fd2f.csv,3,12/05/2015 to 24/06/2015,19509.00,0.90,5.103163,2.647666,0.006550,0.000198,32.411169,0.032411
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,3,13/05/2015 to 25/06/2015,5118.00,0.30,2.849359,2.849359,0.009425,0.000170,23.054103,0.023054
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,6,18/09/2015 to 31/10/2015,1138.00,0.60,1.638161,1.638161,0.009150,0.000175,23.235142,0.023235
16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,2,27/03/2015 to 13/05/2015,534.00,0.70,0.177311,0.177311,0.009412,0.000171,21.438857,0.021439
1e8c8712-0046-428d-864f-14d2357fb1d5.csv,1,13/02/2015 to 28/03/2015,1745.00,0.80,1.808666,0.979072,0.008738,0.000181,24.874580,0.024875
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,7,02/11/2015 to 16/12/2015,652.00,0.90,0.011174,0.011174,0.006550,0.000198,32.411169,0.032411
d0af00c0-d13a-48ae-9347-98ad85eebbc2.csv,6,18/09/2015 to 30/10/2015,19165.00,0.20,4.989921,4.989921,0.009437,0.000170,21.754572,0.021755
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,3,12/05/2015 to 25/06/2015,25664.00,0.50,5.749294,5.749294,0.009200,0.000174,23.343575,0.023344
99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,7,01/11/2015 to 14/12/2015,19118.00,0.60,4.936061,4.936061,0.009150,0.000175,23.235142,0.023235
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,5,06/08/2015 to 18/09/2015,15076.00,0.80,4.816640,2.898874,0.008738,0.000181,24.874580,0.024875
6ff759fb-8e79-463c-a147-e1c104201b49.csv,0,01/01/2015 to 12/02/2015,4876.00,0.80,2.563433,1.672425,0.008738,0.000181,24.874580,0.024875
9cc3d613-1218-4cfe-b8c8-0e2bbdbc979b.csv,1,12/02/2015 to 27/03/2015,745.00,0.80,0.457150,0.315164,0.008738,0.000181,24.874580,0.024875
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,4,24/06/2015 to 06/08/2015,2045.00,0.90,1.990666,0.584525,0.006550,0.000198,32.411169,0.032411
77852396-f4a2-4d47-a864-8723417d9591.csv,4,21/03/2017 to 02/04/2017,153.00,0.30,0.624418,0.624418,0.009425,0.000170,23.054103,0.023054
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,8,14/12/2015 to 26/01/2016,7502.00,0.50,3.595142,3.595142,0.009200,0.000174,23.343575,0.023344
fc15a343-5276-4ce0-be8c-34087ae69070.csv,0,01/01/2015 to 12/02/2015,8241.00,0.50,3.696422,3.696422,0.009200,0.000174,23.343575,0.023344
24564a57-959d-4214-8e07-94a14f121a91.csv,5,07/08/2015 to 19/09/2015,9196.00,0.60,2.506761,2.506761,0.009150,0.000175,23.235142,0.023235
d6b1a7de-ae5e-45e8-9a53-f58484c9fd2f.csv,8,13/12/2015 to 24/01/2016,21048.00,0.80,4.992597,3.415024,0.008738,0.000181,24.874580,0.024875
cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,1,12/02/2015 to 27/03/2015,12580.00,0.90,4.856242,2.142563,0.006550,0.000198,32.411169,0.032411
9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,4,25/06/2015 to 08/08/2015,15960.00,0.30,4.661310,4.661310,0.009425,0.000170,23.054103,0.023054
09967234-a409-420a-bc5a-1474bb4790f3.csv,8,12/12/2015 to 24/01/2016,15281.00,0.40,4.560696,4.560696,0.009575,0.000167,21.961779,0.021962
faea8eb7-c134-4c8b-99ac-c2c7ddd60d8b.csv,0,01/01/2015 to 12/02/2015,5148.00,0.40,2.905103,2.905103,0.009575,0.000167,21.961779,0.021962
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,7,31/10/2015 to 14/12/2015,1959.00,0.50,1.279045,1.279045,0.009200,0.000174,23.343575,0.023344
9cc3d613-1218-4cfe-b8c8-0e2bbdbc979b.csv,1,12/02/2015 to 27/03/2015,745.00,0.50,0.457150,0.457150,0.009200,0.000174,23.343575,0.023344
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,5,07/08/2015 to 18/09/2015,5260.00,0.70,2.709204,2.709204,0.009412,0.000171,21.438857,0.021439
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,4,25/06/2015 to 07/08/2015,16242.00,0.80,4.501805,2.913569,0.008738,0.000181,24.874580,0.024875
1fe45385-e790-4855-a2fe-7284313ec322.csv,4,26/06/2015 to 07/08/2015,7704.00,0.90,3.376289,1.582934,0.006550,0.000198,32.411169,0.032411
2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,5,07/08/2015 to 19/09/2015,7483.00,0.40,2.937772,2.937772,0.009575,0.000167,21.961779,0.021962
008cfa1c-5152-4b76-a837-b4b799f65dde.csv,6,19/09/2015 to 31/10/2015,7827.00,0.70,3.007807,3.007807,0.009412,0.000171,21.438857,0.021439
e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,7,31/10/2015 to 13/12/2015,21749.00,0.70,4.901491,4.901491,0.009412,0.000171,21.438857,0.021439
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,6,20/09/2015 to 01/11/2015,3510.00,0.80,1.879236,1.153618,0.008738,0.000181,24.874580,0.024875
128c9821-8849-46d6-a7a7-5709ec799f94.csv,7,01/11/2015 to 14/12/2015,6318.00,0.90,2.196830,1.153739,0.006550,0.000198,32.411169,0.032411
f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,6,18/09/2015 to 31/10/2015,11997.00,0.90,4.449136,2.118779,0.006550,0.000198,32.411169,0.032411
faea8eb7-c134-4c8b-99ac-c2c7ddd60d8b.csv,4,25/06/2015 to 07/08/2015,2405.00,0.90,1.790146,0.836919,0.006550,0.000198,32.411169,0.032411
008cfa1c-5152-4b76-a837-b4b799f65dde.csv,4,25/06/2015 to 07/08/2015,10416.00,0.10,3.787947,3.787947,0.009437,0.000170,22.614051,0.022614
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,9,24/01/2016 to 07/03/2016,10329.00,0.10,3.754444,3.754444,0.009437,0.000170,22.614051,0.022614
2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,9,27/01/2016 to 09/03/2016,6401.00,0.10,2.731270,2.731270,0.009437,0.000170,22.614051,0.022614
6fffd62f-739b-4202-973d-df2d07470d87.csv,6,19/09/2015 to 01/11/2015,6016.00,0.20,2.875196,2.875196,0.009437,0.000170,21.754572,0.021755
9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,4,25/06/2015 to 07/08/2015,13409.00,0.30,4.976921,4.976921,0.009425,0.000170,23.054103,0.023054
e76658cf-88ea-4123-8715-0248909dd88b.csv,6,19/09/2015 to 31/10/2015,10330.00,0.60,4.195661,4.195661,0.009150,0.000175,23.235142,0.023235
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,6,21/09/2015 to 03/11/2015,13226.00,0.70,4.049626,4.049626,0.009412,0.000171,21.438857,0.021439
6fffd62f-739b-4202-973d-df2d07470d87.csv,0,01/01/2015 to 13/02/2015,3859.00,0.70,2.130284,2.130284,0.009412,0.000171,21.438857,0.021439
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,6,20/09/2015 to 02/11/2015,4796.00,0.10,2.773333,2.773333,0.009437,0.000170,22.614051,0.022614
dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,3,14/05/2015 to 27/06/2015,9810.00,0.10,3.869565,3.869565,0.009437,0.000170,22.614051,0.022614
9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,5,07/08/2015 to 19/09/2015,3609.00,0.20,2.048009,2.048009,0.009437,0.000170,21.754572,0.021755
1fe45385-e790-4855-a2fe-7284313ec322.csv,6,20/09/2015 to 01/11/2015,11336.00,0.30,3.900412,3.900412,0.009425,0.000170,23.054103,0.023054
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,6,18/09/2015 to 31/10/2015,17779.00,0.30,4.673746,4.673746,0.009425,0.000170,23.054103,0.023054
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,0,01/01/2015 to 12/02/2015,4229.00,0.30,2.555022,2.555022,0.009425,0.000170,23.054103,0.023054
dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,6,20/09/2015 to 02/11/2015,18119.00,0.30,4.863616,4.863616,0.009425,0.000170,23.054103,0.023054
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,4,24/06/2015 to 06/08/2015,2045.00,0.40,1.990666,1.990666,0.009575,0.000167,21.961779,0.021962
8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,9,25/01/2016 to 08/03/2016,9688.00,0.40,3.965008,3.965008,0.009575,0.000167,21.961779,0.021962
e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,1,12/02/2015 to 27/03/2015,238.00,0.40,0.116239,0.116239,0.009575,0.000167,21.961779,0.021962
d1f0f31d-17e2-484a-9b09-6b7cfc568102.csv,3,13/05/2015 to 25/06/2015,13999.00,0.80,4.616212,3.066703,0.008738,0.000181,24.874580,0.024875
1fe45385-e790-4855-a2fe-7284313ec322.csv,0,01/01/2015 to 12/02/2015,7476.00,0.90,2.997128,1.481667,0.006550,0.000198,32.411169,0.032411
2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,1,13/02/2015 to 27/03/2015,9458.00,0.90,4.114801,1.825200,0.006550,0.000198,32.411169,0.032411
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,2,27/03/2015 to 13/05/2015,0.00,0.90,0.000000,0.000000,0.006550,0.000198,32.411169,0.032411
9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,6,19/09/2015 to 01/11/2015,16457.00,0.90,4.586164,2.304994,0.006550,0.000198,32.411169,0.032411
c5ad1069-7952-4bb6-8b54-5941b833ed76.csv,7,31/10/2015 to 14/12/2015,4289.00,0.90,1.927991,0.902279,0.006550,0.000198,32.411169,0.032411
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,6,18/09/2015 to 31/10/2015,18426.00,0.20,4.455230,4.455230,0.009437,0.000170,21.754572,0.021755
e14e44b0-1b85-4343-a618-61e92984adfd.csv,0,01/01/2015 to 12/02/2015,8989.00,0.20,3.640944,3.640944,0.009437,0.000170,21.754572,0.021755
c5ad1069-7952-4bb6-8b54-5941b833ed76.csv,5,06/08/2015 to 18/09/2015,6349.00,0.30,3.181487,3.181487,0.009425,0.000170,23.054103,0.023054
9094d2a3-390e-4e13-b576-5187befcf2a9.csv,3,14/05/2015 to 26/06/2015,10795.00,0.50,4.132345,4.132345,0.009200,0.000174,23.343575,0.023344
d0d09ece-30bb-431f-b812-4e39bfb33198.csv,2,27/03/2015 to 12/05/2015,5824.00,0.50,3.112109,3.112109,0.009200,0.000174,23.343575,0.023344
f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,2,28/03/2015 to 13/05/2015,9891.00,0.60,3.448696,3.448696,0.009150,0.000175,23.235142,0.023235
e14e44b0-1b85-4343-a618-61e92984adfd.csv,8,13/12/2015 to 24/01/2016,8076.00,0.70,3.346872,3.346872,0.009412,0.000171,21.438857,0.021439
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,6,18/09/2015 to 31/10/2015,5771.00,0.80,3.165946,1.800884,0.008738,0.000181,24.874580,0.024875
8c06e577-095f-4628-8def-3e94a55f2e97.csv,9,25/01/2016 to 08/03/2016,7050.00,0.10,2.865639,2.865639,0.009437,0.000170,22.614051,0.022614
cd2a63c5-e1ab-4000-a286-9628f856af4b.csv,5,07/08/2015 to 18/09/2015,5518.00,0.10,1.457998,1.457998,0.009437,0.000170,22.614051,0.022614
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,6,20/09/2015 to 02/11/2015,4796.00,0.50,2.773333,2.773333,0.009200,0.000174,23.343575,0.023344
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,8,17/12/2015 to 28/01/2016,11063.00,0.80,3.706944,2.399779,0.008738,0.000181,24.874580,0.024875
d0d09ece-30bb-431f-b812-4e39bfb33198.csv,0,01/01/2015 to 12/02/2015,5260.00,0.80,2.874000,1.767656,0.008738,0.000181,24.874580,0.024875
9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,9,26/01/2016 to 10/03/2016,16226.00,0.90,4.497555,2.270036,0.006550,0.000198,32.411169,0.032411
9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,9,26/01/2016 to 10/03/2016,16226.00,0.20,4.497555,4.497555,0.009437,0.000170,21.754572,0.021755
c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,8,14/04/2017 to 15/04/2017,422.00,0.30,0.865662,0.865662,0.009425,0.000170,23.054103,0.023054
e363b1f3-f503-48b4-b87c-98fe07632c02.csv,9,25/01/2016 to 08/03/2016,0.00,0.30,0.000000,0.000000,0.009425,0.000170,23.054103,0.023054
16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,7,31/10/2015 to 13/12/2015,548.00,0.50,0.179264,0.179264,0.009200,0.000174,23.343575,0.023344
85653d39-0e18-411e-abcd-689056140d21.csv,2,27/03/2015 to 12/05/2015,12188.00,0.50,4.271225,4.271225,0.009200,0.000174,23.343575,0.023344
3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,0,01/01/2015 to 12/02/2015,2820.00,0.80,1.772759,1.117423,0.008738,0.000181,24.874580,0.024875
d631238e-0e45-42ac-9627-0a9d1d62fad9.csv,2,27/03/2015 to 12/05/2015,6351.00,0.90,3.524204,1.106788,0.006550,0.000198,32.411169,0.032411
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,6,18/09/2015 to 30/10/2015,1825.00,0.20,1.700048,1.700048,0.009437,0.000170,21.754572,0.021755
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,2,27/03/2015 to 12/05/2015,6043.00,0.50,3.085464,3.085464,0.009200,0.000174,23.343575,0.023344
b62dd682-92d6-4d55-a406-dbab9268388f.csv,4,24/06/2015 to 06/08/2015,8808.00,0.80,3.118250,2.098067,0.008738,0.000181,24.874580,0.024875
c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,4,11/04/2017 to 12/04/2017,104.00,0.80,0.252144,0.126561,0.008738,0.000181,24.874580,0.024875
dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,7,02/11/2015 to 16/12/2015,16618.00,0.80,4.897376,3.210022,0.008738,0.000181,24.874580,0.024875
e14e44b0-1b85-4343-a618-61e92984adfd.csv,2,27/03/2015 to 12/05/2015,8109.00,0.80,3.132946,1.954396,0.008738,0.000181,24.874580,0.024875
e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,5,05/08/2015 to 17/09/2015,13921.00,0.80,4.600202,3.033717,0.008738,0.000181,24.874580,0.024875
2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,5,06/08/2015 to 18/09/2015,6991.00,0.10,2.788951,2.788951,0.009437,0.000170,22.614051,0.022614
fc15a343-5276-4ce0-be8c-34087ae69070.csv,8,14/12/2015 to 26/01/2016,13243.00,0.50,4.734277,4.734277,0.009200,0.000174,23.343575,0.023344
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,6,18/09/2015 to 30/10/2015,1825.00,0.60,1.700048,1.700048,0.009150,0.000175,23.235142,0.023235
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,4,26/06/2015 to 08/08/2015,14842.00,0.60,3.720060,3.720060,0.009150,0.000175,23.235142,0.023235
77852396-f4a2-4d47-a864-8723417d9591.csv,9,06/04/2017 to 07/04/2017,14.00,0.70,0.088239,0.088239,0.009412,0.000171,21.438857,0.021439
f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,2,28/03/2015 to 13/05/2015,9891.00,0.70,3.448696,3.448696,0.009412,0.000171,21.438857,0.021439
e76658cf-88ea-4123-8715-0248909dd88b.csv,7,31/10/2015 to 14/12/2015,10395.00,0.90,4.132125,1.967324,0.006550,0.000198,32.411169,0.032411
9cc3d613-1218-4cfe-b8c8-0e2bbdbc979b.csv,4,25/06/2015 to 06/08/2015,1019.00,0.20,0.427770,0.427770,0.009437,0.000170,21.754572,0.021755
09967234-a409-420a-bc5a-1474bb4790f3.csv,0,01/01/2015 to 12/02/2015,15154.00,0.30,4.689586,4.689586,0.009425,0.000170,23.054103,0.023054
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,4,25/06/2015 to 06/08/2015,27304.00,0.30,5.874113,5.874113,0.009425,0.000170,23.054103,0.023054
f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,1,13/02/2015 to 28/03/2015,940.00,0.30,0.707535,0.707535,0.009425,0.000170,23.054103,0.023054
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,7,03/11/2015 to 17/12/2015,11710.00,0.50,3.846638,3.846638,0.009200,0.000174,23.343575,0.023344
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,8,17/12/2015 to 28/01/2016,11063.00,0.50,3.706944,3.706944,0.009200,0.000174,23.343575,0.023344
8c06e577-095f-4628-8def-3e94a55f2e97.csv,2,27/03/2015 to 12/05/2015,3082.00,0.50,1.408342,1.408342,0.009200,0.000174,23.343575,0.023344
d6b1a7de-ae5e-45e8-9a53-f58484c9fd2f.csv,9,24/01/2016 to 07/03/2016,21604.00,0.50,5.168075,5.168075,0.009200,0.000174,23.343575,0.023344
c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,0,25/01/2017 to 03/03/2017,15643.00,0.10,2.297854,2.297854,0.009437,0.000170,22.614051,0.022614
008cfa1c-5152-4b76-a837-b4b799f65dde.csv,1,12/02/2015 to 27/03/2015,4505.00,0.40,2.409996,2.409996,0.009575,0.000167,21.961779,0.021962
dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,9,28/01/2016 to 10/03/2016,13122.00,0.40,4.635408,4.635408,0.009575,0.000167,21.961779,0.021962
10595ac6-509a-49eb-8e4b-6c454977e095.csv,7,01/11/2015 to 14/12/2015,3399.00,0.50,2.604054,2.604054,0.009200,0.000174,23.343575,0.023344
d1f0f31d-17e2-484a-9b09-6b7cfc568102.csv,7,31/10/2015 to 13/12/2015,17564.00,0.50,4.654959,4.654959,0.009200,0.000174,23.343575,0.023344
24564a57-959d-4214-8e07-94a14f121a91.csv,4,25/06/2015 to 07/08/2015,14089.00,0.60,2.943909,2.943909,0.009150,0.000175,23.235142,0.023235
0f19a0e2-0ac9-4039-a80f-50db5d2de392.csv,9,25/01/2016 to 08/03/2016,2182.00,0.80,1.389223,0.953739,0.008738,0.000181,24.874580,0.024875
c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,4,26/06/2015 to 07/08/2015,13912.00,0.80,4.213050,2.793399,0.008738,0.000181,24.874580,0.024875
364b9911-6859-464e-a5e3-41149f8e2986.csv,0,01/01/2015 to 12/02/2015,18201.00,0.40,4.524916,4.524916,0.009575,0.000167,21.961779,0.021962
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,1,12/02/2015 to 27/03/2015,19720.00,0.40,4.754049,4.754049,0.009575,0.000167,21.961779,0.021962
b62dd682-92d6-4d55-a406-dbab9268388f.csv,1,12/02/2015 to 27/03/2015,8899.00,0.70,3.472091,3.472091,0.009412,0.000171,21.438857,0.021439
f5850315-552a-440f-9871-173212ad467f.csv,6,19/09/2015 to 01/11/2015,11148.00,0.80,4.414113,2.592440,0.008738,0.000181,24.874580,0.024875
90e31bb3-97af-4ed9-b6a1-198615fade1d.csv,3,12/05/2015 to 25/06/2015,10260.00,0.90,3.863554,1.854267,0.006550,0.000198,32.411169,0.032411
f12f91f7-81ca-4b7c-a5e8-3b81c4e5720b.csv,0,01/01/2015 to 12/02/2015,11754.00,0.10,3.856017,3.856017,0.009437,0.000170,22.614051,0.022614
d631238e-0e45-42ac-9627-0a9d1d62fad9.csv,9,27/01/2016 to 09/03/2016,5862.00,0.20,3.628834,3.628834,0.009437,0.000170,21.754572,0.021755
1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,8,14/12/2015 to 26/01/2016,0.00,0.50,0.000000,0.000000,0.009200,0.000174,23.343575,0.023344
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,2,27/03/2015 to 12/05/2015,2194.00,0.50,1.960181,1.960181,0.009200,0.000174,23.343575,0.023344
1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,1,12/02/2015 to 27/03/2015,0.00,0.60,0.000000,0.000000,0.009150,0.000175,23.235142,0.023235
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,3,12/05/2015 to 25/06/2015,16913.00,0.60,4.643759,4.643759,0.009150,0.000175,23.235142,0.023235
d1f0f31d-17e2-484a-9b09-6b7cfc568102.csv,4,25/06/2015 to 06/08/2015,11076.00,0.80,3.610209,2.512784,0.008738,0.000181,24.874580,0.024875
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,5,08/08/2015 to 20/09/2015,3606.00,0.90,0.100515,0.087399,0.006550,0.000198,32.411169,0.032411
2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,7,01/11/2015 to 15/12/2015,6840.00,0.10,3.472684,3.472684,0.009437,0.000170,22.614051,0.022614
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,1,13/02/2015 to 28/03/2015,2682.00,0.40,0.067022,0.067022,0.009575,0.000167,21.961779,0.021962
9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,3,13/05/2015 to 25/06/2015,17848.00,0.40,4.929065,4.929065,0.009575,0.000167,21.961779,0.021962
d0af00c0-d13a-48ae-9347-98ad85eebbc2.csv,4,24/06/2015 to 06/08/2015,22390.00,0.50,5.162699,5.162699,0.009200,0.000174,23.343575,0.023344
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,3,12/05/2015 to 25/06/2015,4657.00,0.70,2.430488,2.430488,0.009412,0.000171,21.438857,0.021439
d0af00c0-d13a-48ae-9347-98ad85eebbc2.csv,8,12/12/2015 to 24/01/2016,20190.00,0.70,4.973491,4.973491,0.009412,0.000171,21.438857,0.021439
24564a57-959d-4214-8e07-94a14f121a91.csv,7,31/10/2015 to 14/12/2015,7307.00,0.90,2.372199,1.476380,0.006550,0.000198,32.411169,0.032411
e14e44b0-1b85-4343-a618-61e92984adfd.csv,9,24/01/2016 to 07/03/2016,7683.00,0.90,3.326612,1.567584,0.006550,0.000198,32.411169,0.032411
13c202b0-14dc-42da-b5ca-21d132cc23fc.csv,7,01/11/2015 to 15/12/2015,13831.00,0.10,3.834694,3.834694,0.009437,0.000170,22.614051,0.022614
9bb98e59-e609-45db-a659-030dd644968f.csv,6,18/09/2015 to 31/10/2015,8765.00,0.30,3.974714,3.974714,0.009425,0.000170,23.054103,0.023054
b62dd682-92d6-4d55-a406-dbab9268388f.csv,6,18/09/2015 to 30/10/2015,9133.00,0.30,3.513186,3.513186,0.009425,0.000170,23.054103,0.023054
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,9,26/01/2016 to 09/03/2016,5448.00,0.50,2.111941,2.111941,0.009200,0.000174,23.343575,0.023344
77852396-f4a2-4d47-a864-8723417d9591.csv,9,06/04/2017 to 07/04/2017,14.00,0.60,0.088239,0.088239,0.009150,0.000175,23.235142,0.023235
e76658cf-88ea-4123-8715-0248909dd88b.csv,3,12/05/2015 to 25/06/2015,9763.00,0.70,4.021478,4.021478,0.009412,0.000171,21.438857,0.021439
f5850315-552a-440f-9871-173212ad467f.csv,1,13/02/2015 to 28/03/2015,15319.00,0.70,5.079229,5.079229,0.009412,0.000171,21.438857,0.021439
e363b1f3-f503-48b4-b87c-98fe07632c02.csv,4,25/06/2015 to 07/08/2015,133.00,0.80,0.033517,0.031564,0.008738,0.000181,24.874580,0.024875
2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,1,12/02/2015 to 27/03/2015,4884.00,0.40,2.301486,2.301486,0.009575,0.000167,21.961779,0.021962
9094d2a3-390e-4e13-b576-5187befcf2a9.csv,2,28/03/2015 to 14/05/2015,12359.00,0.40,4.110336,4.110336,0.009575,0.000167,21.961779,0.021962
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,9,25/01/2016 to 08/03/2016,2268.00,0.50,2.007199,2.007199,0.009200,0.000174,23.343575,0.023344
b88ecde4-b4fc-4b25-80da-e5229a2f09e3.csv,3,13/05/2015 to 25/06/2015,393.00,0.60,0.217354,0.217354,0.009150,0.000175,23.235142,0.023235
c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,0,25/01/2017 to 03/03/2017,15643.00,0.70,2.297854,2.297854,0.009412,0.000171,21.438857,0.021439
