Episode,HouseholdID,Total Reward,Selected Encryption Ratio,Scaled Average Attack Duration,Scaled Average ASR Mean,Scaled Sum Remaining Entropy,Scaled Average Memory MiB,Scaled Summation Error,Scaled Deviation Error,Scaled Encryption Time,Scaled Decryption Time,Scaled Summation Operations Time,Scaled Deviation Operations Time,Average Attack Duration,Average ASR Mean,Sum Remaining Entropy,Average Memory MiB,Summation Error,Deviation Error,Encryption Time,Decryption Time,Summation Operations Time,Deviation Operations Time
544,60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,-2.3379061,0.8,0.43657799212514425,0.6562099871959006,0.008740527273649368,1.0000000000000002,4.432670304443131e-06,2.7120268993009713e-13,0.6051458706962374,0.0,0.20189040346834355,0.3024928534103833,45.763492,0.009124999999999998,4.538569,222.0,-18831.461538,-132.504612,3408000,0,516900,984100
545,60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,-2.3379061,0.8,0.43657799212514425,0.6562099871959006,0.008740527273649368,1.0000000000000002,4.432670304443131e-06,2.7120268993009713e-13,0.6051458706962374,0.0,0.20189040346834355,0.3024928534103833,45.763492,0.009124999999999998,4.538569,222.0,-18831.461538,-132.504612,3408000,0,516900,984100
546,c5ad1069-7952-4bb6-8b54-5941b833ed76.csv,-2.9972754,0.8,0.43657799212514425,0.6562099871959006,0.04927707032615119,1.0000000000000002,2.1446504191628366e-05,1.522478647575005e-12,0.7102651064509828,0.0,0.3919462562980901,0.6261334644822181,45.763492,0.009124999999999998,21.450874000000002,222.0,-91049.307692,-743.854873,4000000,0,1003500,2037000
547,e14e44b0-1b85-4343-a618-61e92984adfd.csv,-2.5385768,0.8,0.43657799212514425,0.6562099871959006,0.0485833307752772,1.0000000000000002,1.2311195065015958e-05,5.861528320552199e-13,0.5596178773727294,0.0,0.40335116978479085,0.3073801985676083,45.763492,0.009124999999999998,21.161438,222.0,-52273.076923,-286.383419,3151600,0,1032700,1000000
548,9cc3d613-1218-4cfe-b8c8-0e2bbdbc979b.csv,-3.1258862,0.8,0.43657799212514425,0.6562099871959006,0.013786569539678058,1.0000000000000002,4.3343022362260835e-06,2.1782523705080308e-13,0.7099987570360637,0.0,0.875053704643987,0.30741093658746504,45.763492,0.009124999999999998,6.643835,222.0,-18413.923077,-106.425377,3998500,0,2240400,1000100
549,c5c103dc-1812-474c-8d40-03e844585f5b.csv,-2.6207044,0.8,0.43657799212514425,0.6562099871959006,0.060331667072252494,1.0000000000000002,2.0376923610630345e-05,2.763226830025726e-12,0.6259743949429124,0.0,0.4073350779205562,0.30741093658746504,45.763492,0.009124999999999998,26.062977000000004,222.0,-86509.307692,-1350.061458,3525300,0,1042900,1000100
550,6fffd62f-739b-4202-973d-df2d07470d87.csv,-2.9762418,0.8,0.43657799212514425,0.6562099871959006,0.034056038300915845,1.0000000000000002,6.912694583181478e-06,3.768620199855511e-13,0.7103006197063054,0.0,0.39471936882396597,0.6175268189223251,45.763492,0.009124999999999998,15.100487000000001,222.0,-29358.307692,-184.127804,4000200,0,1010600,2009000
551,5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,-3.3830483,0.8,0.43657799212514425,0.6562099871959006,0.05016988165247067,1.0000000000000002,1.2105307145975158e-05,4.832453439160936e-13,0.709110925653,0.0,0.7810022263016053,0.6231211385362555,45.763492,0.009124999999999998,21.823365000000003,222.0,-51399.153846,-236.104726,3993500,0,1999600,2027200
552,85653d39-0e18-411e-abcd-689056140d21.csv,-3.0450385,0.8,0.43657799212514425,0.6562099871959006,0.0651178913696277,1.0000000000000002,1.796402448392667e-05,9.718931889514484e-13,0.7155920947493652,0.0,0.39069640276530093,0.6539821104724434,45.763492,0.009124999999999998,28.059844000000002,222.0,-76267.384615,-474.849014,4030000,0,1000300,2127600
553,8190fe32-38c9-4b89-b97e-b865fde8131d.csv,-2.6426044,0.8,0.43657799212514425,0.6562099871959006,0.0027111104645962288,1.0000000000000002,2.442456665420973e-06,2.3342368744333675e-13,0.7105492124935633,0.0,0.3906182869195016,0.3190913841330342,45.763492,0.009124999999999998,2.023028,222.0,-10383.692308,-114.046491,4001600,0,1000100,1038100
554,90e31bb3-97af-4ed9-b6a1-198615fade1d.csv,-3.008072,0.8,0.43657799212514425,0.6562099871959006,0.06120628138551817,1.0000000000000002,1.6789461180170856e-05,1.0468080238254533e-12,0.7120407692171103,0.0,0.3990938561887279,0.6160821319890573,45.763492,0.009124999999999998,26.427875999999998,222.0,-71281.769231,-511.451015,4010000,0,1021800,2004300
555,0d060044-7b49-4fb7-9ad1-bc0f959d88e1.csv,-3.3478458,0.8,0.43657799212514425,0.6562099871959006,0.08051927803715034,1.0000000000000002,4.186969413963324e-05,6.2265284030291015e-12,0.9323117353552214,0.0,0.5004882240362458,0.6148526111947868,45.763492,0.009124999999999998,34.485477,222.0,-177738.692308,-3042.166471,5250500,0,1281400,2000300
556,8b16208d-a25d-4554-abfe-6ab4363c7388.csv,-2.748156,0.8,0.43657799212514425,0.6562099871959006,0.050117603589810475,1.0000000000000002,1.491858315820029e-05,8.892455169888641e-13,0.7103006197063054,0.0,0.46064914267859236,0.3074416746073218,45.763492,0.009124999999999998,21.801554,222.0,-63340.538462,-434.468892,4000200,0,1179400,1000200
557,9cc3d613-1218-4cfe-b8c8-0e2bbdbc979b.csv,-3.1258862,0.8,0.43657799212514425,0.6562099871959006,0.013786569539678058,1.0000000000000002,4.3343022362260835e-06,2.1782523705080308e-13,0.7099987570360637,0.0,0.875053704643987,0.30741093658746504,45.763492,0.009124999999999998,6.643835,222.0,-18413.923077,-106.425377,3998500,0,2240400,1000100
558,24564a57-959d-4214-8e07-94a14f121a91.csv,-2.6717467,0.8,0.43657799212514425,0.6562099871959006,0.04390539931862684,1.0000000000000002,1.6844480608100758e-05,3.7351709357657725e-12,0.7101940799403378,0.0,0.3906182869195016,0.3073801985676083,45.763492,0.009124999999999998,19.209751999999998,222.0,-71515.307692,-1824.935349,3999600,0,1000100,1000000
559,61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,-3.1312003,0.8,0.43657799212514425,0.6562099871959006,0.07937132502938338,1.0000000000000002,2.998286993976388e-05,2.953247126615711e-12,0.7105136992382407,0.0,0.5073233605436863,0.614330064857222,45.763492,0.009124999999999998,34.006538000000006,222.0,-127283.230769,-1442.901856,4001400,0,1298900,1998600
560,d0d09ece-30bb-431f-b812-4e39bfb33198.csv,-3.163337,0.8,0.43657799212514425,0.6562099871959006,0.04283661482260468,1.0000000000000002,8.2999598065445e-06,2.544767592277382e-13,0.8490331516238436,0.0,0.43709721517009725,0.6147296591153598,45.763492,0.009124999999999998,18.763842999999998,222.0,-35246.769231,-124.332632,4781500,0,1119100,1999900
561,9cc3d613-1218-4cfe-b8c8-0e2bbdbc979b.csv,-3.1258862,0.8,0.43657799212514425,0.6562099871959006,0.013786569539678058,1.0000000000000002,4.3343022362260835e-06,2.1782523705080308e-13,0.7099987570360637,0.0,0.875053704643987,0.30741093658746504,45.763492,0.009124999999999998,6.643835,222.0,-18413.923077,-106.425377,3998500,0,2240400,1000100
562,456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,-2.8899703,0.8,0.43657799212514425,0.6562099871959006,0.04358522584606038,1.0000000000000002,8.264512506918624e-06,3.8910873057129116e-13,0.6227249320808992,0.0,0.3892903175409132,0.6147296591153598,45.763492,0.009124999999999998,19.076172,222.0,-35096.307692,-190.11132,3507000,0,996700,1999900
563,d6b1a7de-ae5e-45e8-9a53-f58484c9fd2f.csv,-3.1837163,0.8,0.43657799212514425,0.6562099871959006,0.07885071356727227,1.0000000000000002,2.8458327981540914e-05,2.2680582793938184e-12,0.7155565814940427,0.0,0.39050111315080266,0.7791473273291735,45.763492,0.009124999999999998,33.789333,222.0,-120812.076923,-1108.131274,4029800,0,999800,2534800
564,9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,-2.9502416,0.8,0.43657799212514425,0.6562099871959006,0.041048614478059874,1.0000000000000002,1.183185913867327e-05,7.769373655519045e-13,0.6316210025391977,0.0,0.39315705190797956,0.6647711554421665,45.763492,0.009124999999999998,18.017869,222.0,-50238.461538,-379.597209,3557100,0,1006600,2162700
565,09967234-a409-420a-bc5a-1474bb4790f3.csv,-2.0366416,0.8,0.43657799212514425,0.6562099871959006,0.06409021313992172,1.0000000000000002,2.078469441129411e-05,1.5315314753398164e-12,0.7102473498233216,0.6551769331585846,0.3905401710737023,0.307287984508038,45.763492,0.009124999999999998,27.631085000000002,222.0,-88240.153846,-748.277917,3999900,999800,999900,999700
566,85653d39-0e18-411e-abcd-689056140d21.csv,-3.0450385,0.8,0.43657799212514425,0.6562099871959006,0.0651178913696277,1.0000000000000002,1.796402448392667e-05,9.718931889514484e-13,0.7155920947493652,0.0,0.39069640276530093,0.6539821104724434,45.763492,0.009124999999999998,28.059844000000002,222.0,-76267.384615,-474.849014,4030000,0,1000300,2127600
567,6ff759fb-8e79-463c-a147-e1c104201b49.csv,-2.9385207,0.8,0.43657799212514425,0.6562099871959006,0.036485001585371615,1.0000000000000002,6.23296180736201e-06,2.1292675216913035e-13,0.631834082071133,0.0,0.6844119829707457,0.366151292533735,45.763492,0.009124999999999998,16.113878,222.0,-26473.076923,-104.032068,3558300,0,1752300,1191200
568,c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,-3.0587888,0.8,0.43657799212514425,0.6562099871959006,0.053667504795872886,1.0000000000000002,1.4992431698714512e-05,9.001524653753645e-13,0.7154855549833976,0.0,0.45525914931843925,0.6147296591153598,45.763492,0.009124999999999998,23.282613,222.0,-63654.0,-439.797825,4029400,0,1165600,1999900
569,9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,-2.9502416,0.8,0.43657799212514425,0.6562099871959006,0.041048614478059874,1.0000000000000002,1.183185913867327e-05,7.769373655519045e-13,0.6316210025391977,0.0,0.39315705190797956,0.6647711554421665,45.763492,0.009124999999999998,18.017869,222.0,-50238.461538,-379.597209,3557100,0,1006600,2162700
570,c5ad1069-7952-4bb6-8b54-5941b833ed76.csv,-2.9972754,0.8,0.43657799212514425,0.6562099871959006,0.04927707032615119,1.0000000000000002,2.1446504191628366e-05,1.522478647575005e-12,0.7102651064509828,0.0,0.3919462562980901,0.6261334644822181,45.763492,0.009124999999999998,21.450874000000002,222.0,-91049.307692,-743.854873,4000000,0,1003500,2037000
571,3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,-4.484198,0.8,0.43657799212514425,0.6562099871959006,0.020824818014469594,1.0000000000000002,0.999992792491169,1.7961519080158657e-13,0.7102828630786441,0.0,0.8469320001562317,0.6865336735007531,45.763492,0.009124999999999998,9.580272,222.0,4244623898.384615,-87.756656,4000100,0,2168400,2233500
572,13464844-b1ad-47e3-b2a9-b48426b2a986.csv,-2.8422496,0.8,0.43657799212514425,0.6562099871959006,0.057341628419682725,1.0000000000000002,1.621757445699157e-05,1.1220290041546193e-12,0.7102828630786441,0.0,0.3910479240713979,0.4639289336980912,45.763492,0.009124999999999998,24.815499,222.0,-68854.307692,-548.202593,4000100,0,1001200,1509300
573,2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,-2.7840695,0.8,0.43657799212514425,0.6562099871959006,0.05175750872287554,1.0000000000000002,1.1413214933291445e-05,5.250331127492004e-13,0.5327165864658984,0.0,0.3651915791118228,0.6147603971352166,45.763492,0.009124999999999998,22.485740999999997,222.0,-48461.461538,-256.521456,3000100,0,935000,2000000
574,d6b1a7de-ae5e-45e8-9a53-f58484c9fd2f.csv,-3.1837163,0.8,0.43657799212514425,0.6562099871959006,0.07885071356727227,1.0000000000000002,2.8458327981540914e-05,2.2680582793938184e-12,0.7155565814940427,0.0,0.39050111315080266,0.7791473273291735,45.763492,0.009124999999999998,33.789333,222.0,-120812.076923,-1108.131274,4029800,0,999800,2534800
575,60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,-2.3379061,0.8,0.43657799212514425,0.6562099871959006,0.008740527273649368,1.0000000000000002,4.432670304443131e-06,2.7120268993009713e-13,0.6051458706962374,0.0,0.20189040346834355,0.3024928534103833,45.763492,0.009124999999999998,4.538569,222.0,-18831.461538,-132.504612,3408000,0,516900,984100
576,6ff759fb-8e79-463c-a147-e1c104201b49.csv,-2.9385207,0.8,0.43657799212514425,0.6562099871959006,0.036485001585371615,1.0000000000000002,6.23296180736201e-06,2.1292675216913035e-13,0.631834082071133,0.0,0.6844119829707457,0.366151292533735,45.763492,0.009124999999999998,16.113878,222.0,-26473.076923,-104.032068,3558300,0,1752300,1191200
577,24564a57-959d-4214-8e07-94a14f121a91.csv,-2.6717467,0.8,0.43657799212514425,0.6562099871959006,0.04390539931862684,1.0000000000000002,1.6844480608100758e-05,3.7351709357657725e-12,0.7101940799403378,0.0,0.3906182869195016,0.3073801985676083,45.763492,0.009124999999999998,19.209751999999998,222.0,-71515.307692,-1824.935349,3999600,0,1000100,1000000
578,77852396-f4a2-4d47-a864-8723417d9591.csv,-2.9631917,0.8,0.43657799212514425,0.6562099871959006,0.0013095353889587217,1.0000000000000002,8.664835025470674e-07,7.70163459609626e-13,0.6763321909902872,0.0,0.40194508456040307,0.6639719669258907,45.763492,0.009124999999999998,1.4382750000000002,222.0,-3694.230769,-376.287604,3808900,0,1029100,2160100
579,6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,-2.5257514,0.8,0.43657799212514425,0.6562099871959006,0.03227137918874681,1.0000000000000002,4.303403644418857e-06,1.4566053097048004e-13,0.575953974821102,0.0,0.3905401710737023,0.30734946054775153,45.763492,0.009124999999999998,14.355906999999998,222.0,-18282.769231,-71.167038,3243600,0,999900,999900
580,456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,-2.8899703,0.8,0.43657799212514425,0.6562099871959006,0.04358522584606038,1.0000000000000002,8.264512506918624e-06,3.8910873057129116e-13,0.6227249320808992,0.0,0.3892903175409132,0.6147296591153598,45.763492,0.009124999999999998,19.076172,222.0,-35096.307692,-190.11132,3507000,0,996700,1999900
581,8c06e577-095f-4628-8def-3e94a55f2e97.csv,-2.9061506,0.8,0.43657799212514425,0.6562099871959006,0.037092149527895496,1.0000000000000002,8.719926942693118e-06,7.009806184904721e-13,0.6315322194008914,0.0,0.4031558801702926,0.6147296591153598,45.763492,0.009124999999999998,16.367187,222.0,-37029.384615,-342.486149,3556600,0,1032200,1999900
582,c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,-1.9868381,0.8,0.43657799212514425,0.6562099871959006,0.016133183670091564,1.0000000000000002,7.837713248116052e-06,4.7585835573182224e-11,0.7102828630786441,0.6551769331585846,0.38854821700581965,0.30741093658746504,45.763492,0.009124999999999998,7.622869,222.0,-33284.692308,-23249.558037,4000100,999800,994800,1000100
583,0f19a0e2-0ac9-4039-a80f-50db5d2de392.csv,-2.783256,0.8,0.43657799212514425,0.6562099871959006,0.02820761370072959,1.0000000000000002,7.94465318389272e-06,3.2372110902281487e-13,0.5327165864658984,0.0,0.3879623481623247,0.6147296591153598,45.763492,0.009124999999999998,12.660458,222.0,-33738.615385,-158.164139,3000100,0,993300,1999900
584,c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,-1.9868381,0.8,0.43657799212514425,0.6562099871959006,0.016133183670091564,1.0000000000000002,7.837713248116052e-06,4.7585835573182224e-11,0.7102828630786441,0.6551769331585846,0.38854821700581965,0.30741093658746504,45.763492,0.009124999999999998,7.622869,222.0,-33284.692308,-23249.558037,4000100,999800,994800,1000100
585,cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,-3.0609832,0.8,0.43657799212514425,0.6562099871959006,0.038393904687089635,1.0000000000000002,4.527740106786966e-06,2.2584201244913655e-13,0.631052790454037,0.0,0.3857751044799438,0.7861248578366582,45.763492,0.009124999999999998,16.910293999999997,222.0,-19235.0,-110.342225,3553900,0,987700,2557500
586,cd2a63c5-e1ab-4000-a286-9628f856af4b.csv,-2.8717327,0.8,0.43657799212514425,0.6562099871959006,0.046932229877199715,1.0000000000000002,1.281347387529961e-05,2.057447157356241e-12,0.7102828630786441,0.0,0.5874311604108894,0.3074416746073218,45.763492,0.009124999999999998,20.47258,222.0,-54405.076923,-1005.23058,4000100,0,1504000,1000200
587,6ff759fb-8e79-463c-a147-e1c104201b49.csv,-2.9385207,0.8,0.43657799212514425,0.6562099871959006,0.036485001585371615,1.0000000000000002,6.23296180736201e-06,2.1292675216913035e-13,0.631834082071133,0.0,0.6844119829707457,0.366151292533735,45.763492,0.009124999999999998,16.113878,222.0,-26473.076923,-104.032068,3558300,0,1752300,1191200
588,8c06e577-095f-4628-8def-3e94a55f2e97.csv,-2.9061506,0.8,0.43657799212514425,0.6562099871959006,0.037092149527895496,1.0000000000000002,8.719926942693118e-06,7.009806184904721e-13,0.6315322194008914,0.0,0.4031558801702926,0.6147296591153598,45.763492,0.009124999999999998,16.367187,222.0,-37029.384615,-342.486149,3556600,0,1032200,1999900
589,61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,-3.1312003,0.8,0.43657799212514425,0.6562099871959006,0.07937132502938338,1.0000000000000002,2.998286993976388e-05,2.953247126615711e-12,0.7105136992382407,0.0,0.5073233605436863,0.614330064857222,45.763492,0.009124999999999998,34.006538000000006,222.0,-127283.230769,-1442.901856,4001400,0,1298900,1998600
590,0d060044-7b49-4fb7-9ad1-bc0f959d88e1.csv,-3.3478458,0.8,0.43657799212514425,0.6562099871959006,0.08051927803715034,1.0000000000000002,4.186969413963324e-05,6.2265284030291015e-12,0.9323117353552214,0.0,0.5004882240362458,0.6148526111947868,45.763492,0.009124999999999998,34.485477,222.0,-177738.692308,-3042.166471,5250500,0,1281400,2000300
591,82afe3ee-bf3a-469f-a2bf-f016de616453.csv,-2.460884,0.8,0.43657799212514425,0.6562099871959006,0.0004360715717765186,1.0000000000000002,5.876350377680114e-07,1.7906347934654076e-15,0.6261164479642026,0.0,0.0,0.6146989210955031,45.763492,0.009124999999999998,1.0738560000000001,222.0,-2510.615385,-0.874871,3526100,0,0,1999800
592,0d060044-7b49-4fb7-9ad1-bc0f959d88e1.csv,-3.3478458,0.8,0.43657799212514425,0.6562099871959006,0.08051927803715034,1.0000000000000002,4.186969413963324e-05,6.2265284030291015e-12,0.9323117353552214,0.0,0.5004882240362458,0.6148526111947868,45.763492,0.009124999999999998,34.485477,222.0,-177738.692308,-3042.166471,5250500,0,1281400,2000300
593,c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,-3.0587888,0.8,0.43657799212514425,0.6562099871959006,0.053667504795872886,1.0000000000000002,1.4992431698714512e-05,9.001524653753645e-13,0.7154855549833976,0.0,0.45525914931843925,0.6147296591153598,45.763492,0.009124999999999998,23.282613,222.0,-63654.0,-439.797825,4029400,0,1165600,1999900
594,82afe3ee-bf3a-469f-a2bf-f016de616453.csv,-2.460884,0.8,0.43657799212514425,0.6562099871959006,0.0004360715717765186,1.0000000000000002,5.876350377680114e-07,1.7906347934654076e-15,0.6261164479642026,0.0,0.0,0.6146989210955031,45.763492,0.009124999999999998,1.0738560000000001,222.0,-2510.615385,-0.874871,3526100,0,0,1999800
595,4583f609-85f6-43b2-bba6-2606ac495279.csv,-3.077182,0.8,0.43657799212514425,0.6562099871959006,0.05842036710369387,1.0000000000000002,2.044134853392643e-05,9.443750338178273e-13,0.7103361329616279,0.0,0.7813928055306019,0.3073801985676083,45.763492,0.009124999999999998,25.265560999999998,222.0,-86782.769231,-461.404153,4000400,0,2000600,1000000
596,8b16208d-a25d-4554-abfe-6ab4363c7388.csv,-2.748156,0.8,0.43657799212514425,0.6562099871959006,0.050117603589810475,1.0000000000000002,1.491858315820029e-05,8.892455169888641e-13,0.7103006197063054,0.0,0.46064914267859236,0.3074416746073218,45.763492,0.009124999999999998,21.801554,222.0,-63340.538462,-434.468892,4000200,0,1179400,1000200
597,d6b1a7de-ae5e-45e8-9a53-f58484c9fd2f.csv,-3.1837163,0.8,0.43657799212514425,0.6562099871959006,0.07885071356727227,1.0000000000000002,2.8458327981540914e-05,2.2680582793938184e-12,0.7155565814940427,0.0,0.39050111315080266,0.7791473273291735,45.763492,0.009124999999999998,33.789333,222.0,-120812.076923,-1108.131274,4029800,0,999800,2534800
598,9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,-2.441971,0.8,0.43657799212514425,0.6562099871959006,0.074605732961772,1.0000000000000002,2.0785600528393216e-05,8.826964394614695e-13,0.5329829358808176,0.0,0.0,0.6147296591153598,45.763492,0.009124999999999998,32.018279,222.0,-88244.0,-431.269134,3001600,0,0,1999900
599,d1f0f31d-17e2-484a-9b09-6b7cfc568102.csv,-2.7148318,0.8,0.43657799212514425,0.6562099871959006,0.06855886216838566,1.0000000000000002,2.1423833142770016e-05,1.5018276008519006e-12,0.716036010440897,0.0,0.4032339960160919,0.30734946054775153,45.763492,0.009124999999999998,29.495456000000004,222.0,-90953.076923,-733.765154,4032500,0,1032400,999900
600,9cc3d613-1218-4cfe-b8c8-0e2bbdbc979b.csv,-3.1258862,0.8,0.43657799212514425,0.6562099871959006,0.013786569539678058,1.0000000000000002,4.3343022362260835e-06,2.1782523705080308e-13,0.7099987570360637,0.0,0.875053704643987,0.30741093658746504,45.763492,0.009124999999999998,6.643835,222.0,-18413.923077,-106.425377,3998500,0,2240400,1000100
601,58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,-3.1131802,0.8,0.43657799212514425,0.6562099871959006,0.021566883194583625,1.0000000000000002,2.786328090630746e-06,1.0279326563555852e-13,0.7102828630786441,0.0,0.3905401710737023,0.7711554421664156,45.763492,0.009124999999999998,9.88987,222.0,-11843.307692,-50.222886,4000100,0,999900,2508800
602,85653d39-0e18-411e-abcd-689056140d21.csv,-2.1988838,0.7,0.11053433459372708,0.7925736235595391,0.10203438171737661,0.09090909090909105,1.2088598347317926e-05,9.845511656364128e-13,0.6259211250599286,0.0,0.3906182869195016,0.30734946054775153,38.70193999999999,0.009338,43.461822,142.0,-51328.230769,-481.033467,3525000,0,1000100,999900
603,6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,-2.5257514,0.8,0.43657799212514425,0.6562099871959006,0.03227137918874681,1.0000000000000002,4.303403644418857e-06,1.4566053097048004e-13,0.575953974821102,0.0,0.3905401710737023,0.30734946054775153,45.763492,0.009124999999999998,14.355906999999998,222.0,-18282.769231,-71.167038,3243600,0,999900,999900
604,693f9c40-4699-4ef5-b18a-3300cfd91572.csv,-2.8332646,0.3,0.0,0.935979513444301,0.06135647385548345,0.590909090909091,9.591974004096747e-06,1.2961402041123239e-12,0.3854076033879646,0.0,0.3905401710737023,0.46906218301417024,36.307954,0.009562,26.490538000000004,186.0,40730.923077,-633.270101,2170500,0,999900,1526000
605,16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,-3.1933875,0.8,0.43657799212514425,0.6562099871959006,0.0014266055560538241,1.0000000000000002,8.576216778172914e-07,1.8166336707952426e-13,0.710211836567999,0.0,0.5964535406007109,0.6656625580180126,45.763492,0.009124999999999998,1.487118,222.0,-3656.615385,-88.757357,3999700,0,1527100,2165600
606,60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,-2.3379061,0.8,0.43657799212514425,0.6562099871959006,0.008740527273649368,1.0000000000000002,4.432670304443131e-06,2.7120268993009713e-13,0.6051458706962374,0.0,0.20189040346834355,0.3024928534103833,45.763492,0.009124999999999998,4.538569,222.0,-18831.461538,-132.504612,3408000,0,516900,984100
607,2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,-2.7840695,0.8,0.43657799212514425,0.6562099871959006,0.05175750872287554,1.0000000000000002,1.1413214933291445e-05,5.250331127492004e-13,0.5327165864658984,0.0,0.3651915791118228,0.6147603971352166,45.763492,0.009124999999999998,22.485740999999997,222.0,-48461.461538,-256.521456,3000100,0,935000,2000000
608,4583f609-85f6-43b2-bba6-2606ac495279.csv,-3.077182,0.8,0.43657799212514425,0.6562099871959006,0.05842036710369387,1.0000000000000002,2.044134853392643e-05,9.443750338178273e-13,0.7103361329616279,0.0,0.7813928055306019,0.3073801985676083,45.763492,0.009124999999999998,25.265560999999998,222.0,-86782.769231,-461.404153,4000400,0,2000600,1000000
609,9cc3d613-1218-4cfe-b8c8-0e2bbdbc979b.csv,-2.58071,0.6,0.09991078709679058,0.8642765685019205,0.026815417565039322,0.3295454545454546,2.247424028775093e-06,1.2251089793879396e-13,0.3602464619919385,0.0,0.4018279107917041,0.6979067408477546,38.471852,0.00945,12.079618,163.0,9555.846154,-59.856556,2028800,0,1028800,2270500
610,2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,-2.2898045,0.6,0.09991078709679058,0.8642765685019205,0.08624755489321814,0.3295454545454546,4.885656346561655e-06,8.889576571223726e-13,0.5343324395830744,0.0,0.19935163847986564,0.3759567208680417,38.471852,0.00945,36.875378999999995,163.0,-20754.230769,-434.328249,3009200,0,510400,1223100
611,dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,-2.771909,0.6,0.09991078709679058,0.8642765685019205,0.09844678738337903,0.3295454545454546,2.246246076593377e-06,7.864891090744562e-13,0.5433172931796794,0.0,0.39057922899660197,0.6456521070912612,38.471852,0.00945,41.965036999999995,163.0,9550.846154,-384.264014,3059800,0,1000000,2100500
612,13c202b0-14dc-42da-b5ca-21d132cc23fc.csv,-2.7330651,0.6,0.09991078709679058,0.8642765685019205,0.08849509932650942,0.3295454545454546,6.130643068696532e-06,1.8299935774817947e-12,0.5376351723280715,0.0,0.3981955239620357,0.6148218731749301,38.471852,0.00945,37.81308,163.0,-26038.769231,-894.100973,3027800,0,1019500,2000200
613,8190fe32-38c9-4b89-b97e-b865fde8131d.csv,-2.351019,0.6,0.09991078709679058,0.8642765685019205,0.004247475743881346,0.3295454545454546,2.442456665420973e-06,3.098915058603499e-13,0.35520357973613653,0.0,0.5902433308596648,0.30741093658746504,38.471852,0.00945,2.664017,163.0,-10383.692308,-151.407251,2000400,0,1511200,1000100
614,8b16208d-a25d-4554-abfe-6ab4363c7388.csv,-2.7050824,0.6,0.09991078709679058,0.8642765685019205,0.07290389998014651,0.3295454545454546,5.131576517457662e-06,8.21941117920788e-13,0.532752099721221,0.0,0.3906573448424013,0.6148526111947868,38.471852,0.00945,31.308255,163.0,-21798.076923,-401.585209,3000300,0,1000200,2000300
615,128c9821-8849-46d6-a7a7-5709ec799f94.csv,-2.75406,0.6,0.09991078709679058,0.8642765685019205,0.04349378777295858,0.3295454545454546,1.1766836178242553e-05,2.387268110752176e-12,0.5357174565406538,0.0,0.38971995469280946,0.6912058525189807,38.471852,0.00945,19.038023,163.0,-49962.461538,-1166.37499,3017000,0,997800,2248700
616,78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,-1.8116643,0.6,0.09991078709679058,0.8642765685019205,0.053732311281508835,0.3295454545454546,1.8252459668481207e-06,2.415610220569597e-13,0.3551325532254914,0.0,0.0,0.30888636154058957,38.471852,0.00945,23.309650999999995,163.0,-7763.846154,-118.022242,2000000,0,0,1004900
617,8190fe32-38c9-4b89-b97e-b865fde8131d.csv,-2.351019,0.6,0.09991078709679058,0.8642765685019205,0.004247475743881346,0.3295454545454546,2.442456665420973e-06,3.098915058603499e-13,0.35520357973613653,0.0,0.5902433308596648,0.30741093658746504,38.471852,0.00945,2.664017,163.0,-10383.692308,-151.407251,2000400,0,1511200,1000100
618,2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,-2.5144703,0.6,0.09991078709679058,0.8642765685019205,0.0579113181272218,0.3295454545454546,1.867452899599819e-06,4.068376587647071e-13,0.5325922900722695,0.0,0.3998750146467211,0.4301785878953678,38.471852,0.00945,25.053179999999998,163.0,-7943.0,-198.773346,2999400,0,1023800,1399500
